,index,Unnamed: 0,Time_Stop,Day_Of_Year,Latitude,Longitude,Pressure_Altitude,MSL_GPS_Altitude,Static_Air_Temp,Static_Pressure,CO_DACOM,CO2,H2O_DLH,NO_CL,NO2_CL,O3_CL,HNO3_CITCIMS,HNO3_PM1_NO3_SAGAMC,BC_mass_90_550_nm,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,Smoke_flag,smoke_age,CH2O_ISAF,CH2O_CAMS,jNO2_NO_O3P_CAFS,PAN_GTCIMS,NH3_UIOPTR,convert_ppb_to_molec_cm3,M_molec_cm3,NOx_CL,Longitude_0to360,temperature_K,OA_PM1_AMS_ambient_og,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient,DoY_corrected,Time_Stop_corrected,yyyymmdd,RF,year,month,day,hour,minute,second,julfrac,yyyy-mm-dd
2818,28446,28446,82019.0,215.0,48.13178,-118.419548,8866.0,2831.0,7.69,728.03,210.37,403.11,2188.9,0.04984,0.07103,57.66,79.7,1667.0,433.26,22.3621,1.29743,0.61941,0.5031,,,1427.0,1471.0,0.011573,314.4984,12.3,18780518371.343925,1.878051837134392e+19,0.12087,241.580452,280.84,15.62742736489854,15.627427364898535,0.9066900284874994,0.432865642497431,0.3515840957370038,302.77743056850386,215.0,82019.0,20190803,20190803,2019.0,8.0,3.0,22.0,46.0,59.0,42218.94929398148,2019-08-03
2819,28447,28447,82020.0,215.0,48.132914,-118.420357,8866.0,2831.0,7.62,728.03,208.4,403.04,2211.61,0.04499,0.11597,57.265,68.7,1667.0,170.53,23.4225,0.90768,0.63847,0.47398,,,1372.0,1431.0,0.011319,399.8,11.64,18785200624.73992,1.878520062473992e+19,0.16096,241.579643,280.77,16.372553331344513,16.37255333134451,0.6344770715250203,0.4462966858987525,0.3313165899451669,119.20211418909936,215.0,82020.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,0.0,42218.94930555556,2019-08-03
2820,28448,28448,82021.0,215.0,48.134047,-118.421167,8866.0,2831.0,7.7,728.03,184.96,403.07,1749.61,0.04539,0.10549,57.74,44.7,1667.0,577.59,18.1682,1.48768,0.41168,0.51253,,,911.0,1265.0,0.011051,397.2736,10.25,18779849668.53561,1.877984966853561e+19,0.15088,241.578833,280.85,12.696129453882923,12.696129453882923,1.039606447856835,0.2876863185992296,0.3581613604539039,403.6259734738852,215.0,82021.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,1.0,42218.94931712963,2019-08-03
2821,28449,28449,82022.0,215.0,48.135181,-118.42198,8865.0,2831.0,7.93,728.06,193.37,,1806.1,0.04832,0.07697,57.396,74.0,1667.0,361.86,18.988,1.18656,0.46625,0.53918,,,1177.0,1209.0,0.010837,392.9421,10.15,18765255866.072643,1.876525586607265e+19,0.12529,241.57802,281.08,13.25870298778835,13.25870298778835,0.828536265914796,0.3255672144541984,0.3764918620684497,252.67507179066212,215.0,82022.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,2.0,42218.9493287037,2019-08-03
2822,28450,28450,82023.0,215.0,48.136315,-118.422793,8864.0,2830.0,7.81,728.08,,,1566.0,0.0503,0.04464,57.422,56.5,1667.0,315.34,17.5895,1.21078,0.44476,0.46815,,,954.0,939.0,0.010377,382.1,9.19,18773786346.05405,1.8773786346054054e+19,0.09494,241.577207,280.96,12.28775925407064,12.287759254070638,0.8458326359273228,0.3107026240564232,0.32704252507423,220.29176515413369,215.0,82023.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,3.0,42218.94934027778,2019-08-03
2823,28451,28451,82024.0,215.0,48.13745,-118.423607,8863.0,2830.0,8.11,728.11,,,1252.1,0.02912,0.11794,57.286,50.4,1667.0,40.89,11.4809,0.92825,0.2466,0.27494,,,620.0,881.0,0.00956,344.1198,8.98,18754534420.87328,1.875453442087328e+19,0.14706,241.576393,281.26,8.012158829877478,8.012158829877478,0.6477964648968085,0.1720943800092141,0.1918719742081643,28.53584427646701,215.0,82024.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,4.0,42218.94935185185,2019-08-03
2824,28452,28452,82025.0,215.0,48.138584,-118.424423,8861.0,2830.0,8.11,728.17,,,1465.58,0.0432,0.09109,57.802,48.0,1667.0,773.71,12.1885,1.26584,0.4845,0.34814,,,1058.0,1111.0,0.0092372,337.2792,7.55,18756079890.740814,1.8756079890740818e+19,0.13429,241.575577,281.26,8.506671538794993,8.506671538794993,0.8834626985000826,0.3381451663901362,0.2429759715728834,539.9923564245868,215.0,82025.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,5.0,42218.94936342593,2019-08-03
2825,28453,28453,82026.0,215.0,48.139718,-118.42524,8859.0,2829.0,8.07,728.22,,403.42,1599.07,0.04457,0.0874,57.568,55.2,1667.0,287.41,12.7921,0.66125,0.41493,0.25537,,,992.0,1404.0,0.0090709,344.5,7.67,18760035781.41271,1.8760035781412712e+19,0.13197,241.57476,281.22,8.929822710143512,8.92982271014351,0.4616009308152998,0.2896515300161699,0.1782669636329725,200.6332302844996,215.0,82026.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,6.0,42218.949375,2019-08-03
2826,28454,28454,82027.0,215.0,48.140852,-118.426061,8858.0,2828.0,8.0,728.25,268.94,403.59,3160.22,0.05158,0.13962,57.308,48.9,1667.0,626.61,39.1538,1.26849,1.14485,0.90469,,,1919.0,2642.0,0.0089898,409.8946,11.24,18765479643.87819,1.8765479643878187e+19,0.1911999999999999,241.573939,281.15,27.34015144885136,27.340151448851355,0.8857558834992633,0.7994210622268457,0.6317231434563524,437.5466059326233,215.0,82027.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,7.0,42218.94938657407,2019-08-03
2827,28455,28455,82028.0,215.0,48.141985,-118.426882,8854.0,2827.0,7.46,728.37,302.25,403.98,3445.05,0.05829,0.19852,57.396,47.8,1667.0,1469.22,53.2491,1.02592,1.41368,0.92004,,,2925.0,3233.0,0.0088109,550.115,13.47,18804689638.95172,1.8804689638951715e+19,0.25681,241.573118,280.61,37.26025050317023,37.26025050317023,0.7178719677179971,0.9892011495278172,0.6437840427901454,1028.0644225774288,215.0,82028.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,8.0,42218.94939814815,2019-08-03
2828,28456,28456,82029.0,215.0,48.143117,-118.427703,8853.0,2826.0,7.27,728.39,316.1,403.88,3740.09,0.05343,0.20964,57.591,65.3,1667.0,556.98,58.5284,1.15438,1.59872,1.01452,,,3019.0,3749.0,0.0086727,694.9805,14.85,18817947552.02157,1.8817947552021574e+19,0.2630699999999999,241.572297,280.42,40.983234793361405,40.983234793361405,0.808329402149393,1.1194687900035325,0.7103954894130202,390.0130896318101,215.0,82029.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,9.0,42218.94940972222,2019-08-03
2829,28457,28457,82030.0,215.0,48.14425,-118.428524,8853.0,2826.0,6.96,728.39,356.08,404.11,4730.92,0.06153,0.2319,57.213,53.5,1667.0,1338.91,73.7847,1.27402,1.95244,1.17178,,,3473.0,4110.0,0.008447,792.8,16.66,18838773526.60701,1.8838773526607008e+19,0.2934299999999999,241.571476,280.11,51.723305238307965,51.723305238307965,0.8930920006411777,1.3686665403461962,0.8214214411950513,938.5800933882352,215.0,82030.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,10.0,42218.949421296296,2019-08-03
2830,28458,28458,82031.0,215.0,48.14538,-118.429347,8852.0,2826.0,6.89,728.42,363.18,404.11,5265.77,0.06519,0.22668,57.198,72.8,1667.0,1226.98,70.6431,1.43278,1.72925,1.26143,,,3651.0,4287.0,0.0083477,874.5573,17.46,18844258648.640766,1.8844258648640766e+19,0.2918699999999999,241.570653,280.04,49.53545243168815,49.53545243168815,1.0046756942302095,1.2125626015491495,0.8845238354616994,860.367246406694,215.0,82031.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,11.0,42218.94943287037,2019-08-03
2831,28459,28459,82032.0,215.0,48.146509,-118.430173,8854.0,2827.0,6.63,728.37,359.96,404.0,5283.79,0.05957,0.22138,56.536,52.3,1667.0,1613.03,76.0267,1.19446,1.66601,1.15902,,,3666.0,3917.0,0.0081747,918.125,18.7,18860475943.906788,1.8860475943906783e+19,0.28095,241.569827,279.78,53.35635045557314,53.35635045557314,0.8382847915951093,1.1692236204187398,0.8134126208952694,1132.0416902923992,215.0,82032.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,12.0,42218.94944444444,2019-08-03
2832,28460,28460,82033.0,215.0,48.147637,-118.431001,8856.0,2828.0,6.55,728.31,328.15,403.65,5003.07,0.0499,0.23468,55.984,51.9,1667.0,1032.1,66.1039,1.05155,1.57877,1.06104,,,3204.0,3735.0,0.0079866,892.4,18.0,18864316341.54915,1.886431634154914e+19,0.28458,241.568999,279.7,46.401869876860765,46.401869876860765,0.7381392969100603,1.1082232683017412,0.7448008364732541,724.486299596665,215.0,82033.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,13.0,42218.94945601852,2019-08-03
2833,28461,28461,82034.0,215.0,48.148763,-118.431831,8858.0,2830.0,6.64,728.25,324.93,403.76,4802.73,0.06078,0.17413,56.3,63.7,1667.0,1084.6,66.427,1.20651,1.61294,1.06213,,,3157.0,3602.0,0.0078874,833.6954,17.97,18856694670.561325,1.8856694670561325e+19,0.23491,241.568169,279.79,46.609831894249545,46.60983189424955,0.8465718499816492,1.131751580765515,0.7452647379806294,761.0312624761476,215.0,82034.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,14.0,42218.9494675926,2019-08-03
2834,28462,28462,82035.0,215.0,48.149888,-118.43266,8861.0,2831.0,6.75,728.17,333.56,403.93,4922.62,0.05299,0.22024,56.118,70.1,1667.0,1243.09,63.0967,0.96644,1.83419,0.99389,,,3465.0,3850.0,0.0077725,815.5502,18.86,18847213397.89125,1.8847213397891256e+19,0.27323,241.56734,279.9,44.25079956123645,44.25079956123645,0.6777809731406135,1.286348954021752,0.6970321296663263,871.8003703296275,215.0,82035.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,15.0,42218.949479166666,2019-08-03
2835,28463,28463,82036.0,215.0,48.151013,-118.433489,8866.0,2832.0,6.56,728.03,351.09,403.97,5211.71,0.06999,0.20999,56.464,53.2,1667.0,1957.8,70.5709,1.0038,1.97927,1.04855,,,3573.0,4233.0,0.0076774,832.7,20.14,18856389758.70805,1.8856389758708044e+19,0.27998,241.566511,279.71,49.51668143733143,49.51668143733142,0.704324938845803,1.3887718885329077,0.7357241628080962,1373.7072776173673,215.0,82036.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,16.0,42218.94949074074,2019-08-03
2836,28464,28464,82037.0,215.0,48.152138,-118.434312,8872.0,2834.0,6.51,727.86,370.63,403.95,,0.0641,0.20987,56.787,56.5,1667.0,1402.32,81.3076,1.55375,2.08957,1.29273,,,3784.0,4447.0,0.0075805,911.1119,18.29,18855357181.288784,1.8855357181288784e+19,0.27397,241.565688,279.66,57.04705564235476,57.04705564235476,1.09014240617493,1.466084548782589,0.907005498139673,983.896057298296,215.0,82037.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,17.0,42218.94950231481,2019-08-03
2837,28465,28465,82038.0,215.0,48.153267,-118.435125,8875.0,2835.0,6.5,727.78,368.48,404.16,5412.47,0.06282,0.22072,56.419,53.4,1667.0,1047.64,75.2737,1.91809,2.07688,1.29742,,,3612.0,3992.0,0.0075161,918.7423,18.24,18853958939.79127,1.885395893979128e+19,0.28354,241.564875,279.65,52.80963298651494,52.80963298651495,1.3456709174001604,1.457072929283842,0.9102285928466944,734.9908919316111,215.0,82038.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,18.0,42218.94951388889,2019-08-03
2838,28466,28466,82039.0,215.0,48.154402,-118.435921,8877.0,2835.0,6.68,727.72,334.28,403.77,4985.51,0.05871,0.21349,56.623,44.9,1667.0,1921.66,71.4532,1.25481,1.85554,1.19661,,,3369.0,4027.0,0.0074843,899.8,16.93,18840277806.73154,1.884027780673154e+19,0.2722,241.564079,279.83,50.09291606436847,50.09291606436847,0.8796959689241377,1.3008432019010805,0.8388943293202258,1347.197229574803,215.0,82039.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,19.0,42218.949525462966,2019-08-03
2839,28467,28467,82040.0,215.0,48.155546,-118.436691,8878.0,2835.0,6.76,727.69,356.78,404.01,5292.92,0.05239,0.22795,56.655,52.6,1667.0,2110.55,72.2375,0.96486,2.07834,1.19052,,,3450.0,4371.0,0.0075139,869.4682,18.38,18834116677.611427,1.883411667761143e+19,0.28034,241.563309,279.91,50.62619557178432,50.62619557178432,0.6762026794863031,1.456562689803249,0.8343519411956487,1479.1364189517826,215.0,82040.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,20.0,42218.94953703704,2019-08-03
2840,28468,28468,82041.0,215.0,48.156701,-118.437427,8878.0,2834.0,6.68,727.69,370.99,404.06,5387.89,0.05755,,57.051,49.3,1667.0,1408.18,80.022,1.35973,2.1633,1.30443,,,3631.0,4654.0,0.0075542,901.3322,16.67,18839501122.93255,1.8839501122932548e+19,,241.562573,279.83,56.0978385691556,56.09783856915559,0.9532117922276117,1.51653862908518,0.9144448222334312,987.1767053599452,215.0,82041.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,21.0,42218.94954861111,2019-08-03
2841,28469,28469,82042.0,215.0,48.157869,-118.438119,8879.0,2833.0,6.49,727.66,364.32,404.27,5288.58,0.06132,0.18136,56.391,47.9,1667.0,1247.47,83.9554,1.19132,2.1064,1.1511,,,3420.0,4353.0,0.0076229,940.1134,16.66,18851524316.27357,1.8851524316273574e+19,0.24268,241.561881,279.64,58.89283163625729,58.89283163625729,0.8356842821891864,1.4775923949932028,0.8074708535305146,875.072248852151,215.0,82042.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,22.0,42218.94956018519,2019-08-03
2842,28470,28470,82043.0,215.0,48.159051,-118.438761,8879.0,2832.0,6.54,727.66,321.83,403.93,4864.01,0.06071,0.20556,55.971,48.2,1667.0,1287.65,51.2676,1.00355,1.28073,0.71099,,,2891.0,3771.0,0.0077229,904.0,16.5,18848154241.491447,1.8848154241491444e+19,0.26627,241.561239,279.69,35.956643383744165,35.956643383744165,0.7038419872932702,0.898242786494056,0.4986543914559734,903.096143628299,215.0,82043.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,23.0,42218.94957175926,2019-08-03
2843,28471,28471,82044.0,215.0,48.160248,-118.439342,8875.0,2831.0,6.78,727.78,312.05,404.02,5015.98,0.05486,0.16373,55.777,54.9,1667.0,527.82,29.4864,0.6846,0.5041,0.3683,,,2841.0,3550.0,0.0078902,810.1434,15.05,18835100266.183083,1.8835100266183086e+19,0.2185899999999999,241.560658,279.92999999999995,20.66602819766589,20.66602819766589,0.4798131648530193,0.3533067724253681,0.2581291098676118,369.9313243831736,215.0,82044.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,24.0,42218.949583333335,2019-08-03
2844,28472,28472,82045.0,215.0,48.161459,-118.439859,8870.0,2830.0,6.75,727.92,317.27,404.18,4695.92,0.06234,0.18877,55.743,62.8,1667.0,668.52,,,,,,,2778.0,3536.0,0.0080709,750.9834,13.51,18840742651.569004,1.8840742651569005e+19,0.25111,241.560141,279.9,,,,,,468.6835928589279,215.0,82045.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,25.0,42218.949594907404,2019-08-03
2845,28473,28473,82046.0,215.0,48.162685,-118.440307,8870.0,2829.0,6.88,727.92,323.72,404.22,4604.62,0.05243,,56.588,63.2,1667.0,791.53,,,,,,,3330.0,4047.0,0.0082538,756.3,14.15,18831996101.039764,1.8831996101039763e+19,,241.559693,280.03,,,,,,554.6653852222082,215.0,82046.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,26.0,42218.94960648148,2019-08-03
2846,28474,28474,82047.0,215.0,48.163922,-118.440681,8871.0,2830.0,6.85,727.89,371.28,404.6,5490.92,0.05628,0.21838,56.211,61.3,1667.0,1559.12,,,,,,,3670.0,4691.0,0.0082458,827.7536,14.98,18833237602.66676,1.883323760266676e+19,0.27466,241.559319,280.0,,,,,,1092.626819939093,215.0,82047.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,27.0,42218.94961805556,2019-08-03
2847,28475,28475,82048.0,215.0,48.165169,-118.440982,8871.0,2830.0,6.35,727.89,401.18,404.77,5858.48,0.064,0.21119,56.098,65.7,1667.0,1212.86,,,,,,,4172.0,4695.0,0.0084279,892.3338,16.25,18866928546.499798,1.8866928546499797e+19,0.27519,241.559018,279.5,,,,,,851.4893226608262,215.0,82048.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,28.0,42218.94962962963,2019-08-03
2848,28476,28476,82049.0,215.0,48.166424,-118.441209,8874.0,2831.0,6.36,727.8,342.35,404.23,5455.14,0.06105,0.1772,55.901,63.0,1667.0,1180.39,,,,,,,3273.0,,0.0087739,996.3,16.12,18863920827.39178,1.8863920827391783e+19,0.23825,241.558791,279.51,,,,,,828.5616251629524,215.0,82049.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,29.0,42218.9496412037,2019-08-03
2849,28477,28477,82050.0,215.0,48.167683,-118.441363,8877.0,2832.0,6.52,727.72,305.64,403.81,5378.46,0.05422,,55.11,39.2,1667.0,1742.83,,,,,,,2596.0,,0.0092101,840.9887,15.87,18851056383.086086,1.885105638308609e+19,,241.558637,279.67,,,,,,1222.525841365592,215.0,82050.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,30.0,42218.94965277778,2019-08-03
2850,28478,28478,82051.0,215.0,48.168943,-118.441449,8880.0,2833.0,6.49,727.64,289.24,403.59,5309.71,0.05199,0.18175,54.377,76.7,1667.0,542.7,,,,,,,2423.0,,0.0092714,749.9126,16.94,18851006175.264965,1.8851006175264965e+19,0.23374,241.558551,279.64,,,,,,380.68142448771766,215.0,82051.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,31.0,42218.94966435185,2019-08-03
2851,28479,28479,82052.0,215.0,48.170206,-118.441462,8884.0,2835.0,6.53,727.52,304.86,403.69,5395.38,0.06073,0.1382,55.057,59.1,1667.0,701.55,,,,,,,2765.0,,0.0095845,657.5,14.55,18845201691.723427,1.8845201691723428e+19,0.19893,241.558538,279.67999999999995,,,,,,491.9565500976478,215.0,82052.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,32.0,42218.94967592593,2019-08-03
2852,28480,28480,82053.0,215.0,48.17147,-118.441405,8887.0,2835.0,6.56,727.44,286.25,403.58,5266.02,0.05677,0.15277,54.304,46.1,1667.0,687.35,,,,,,,2576.0,,0.0090426,707.6593,13.99,18841108424.205845,1.8841108424205844e+19,0.20954,241.558595,279.71,,,,,,481.8942166859348,215.0,82053.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,33.0,42218.9496875,2019-08-03
2853,28481,28481,82054.0,215.0,48.172733,-118.44128,8889.0,2836.0,6.54,727.38,277.26,403.46,4927.82,0.03987,0.18176,54.746,47.2,1667.0,664.61,,,,,,,2629.0,,0.008808,654.9475,13.11,18840901564.159157,1.8840901564159152e+19,0.22163,241.55872,279.69,,,,,,465.9463141466314,215.0,82054.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,34.0,42218.94969907407,2019-08-03
2854,28482,28482,82055.0,215.0,48.173993,-118.441089,8890.0,2836.0,6.72,727.36,273.75,403.5,4909.06,0.05387,0.12092,54.427,65.0,1667.0,1070.99,,,,,,,2493.0,,0.0090129,606.4057,12.2,18828266214.771236,1.8828266214771237e+19,0.17479,241.558911,279.87,,,,,,750.3485963594654,215.0,82055.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,35.0,42218.94971064815,2019-08-03
2855,28483,28483,82056.0,215.0,48.17525,-118.44083,8889.0,2835.0,6.69,727.38,251.0,403.32,4446.94,0.04725,0.11727,54.464,57.7,449.0,539.08,,,,,,,2161.0,,0.0087005,605.6,11.78,18830802453.1149,1.88308024531149e+19,0.16452,241.55917,279.84,,,,,,377.7368684285702,215.0,82056.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,36.0,42218.94972222222,2019-08-03
2856,28484,28484,82057.0,215.0,48.176502,-118.440505,8888.0,2834.0,6.91,727.41,278.8,403.51,4757.57,0.0544,0.15291,54.868,68.3,449.0,890.33,,,,,,,2023.0,,0.0083355,580.3409,11.4,18816786038.37444,1.881678603837444e+19,0.20731,241.559495,280.06,,,,,,623.3956715267157,215.0,82057.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,37.0,42218.9497337963,2019-08-03
2857,28485,28485,82058.0,215.0,48.177748,-118.440117,8885.0,2833.0,6.51,727.5,369.96,404.46,5700.15,0.05783,0.19013,55.757,53.8,449.0,866.9,,,,,,,3524.0,,0.0082055,649.5134,12.83,18846031310.12501,1.8846031310125007e+19,0.2479599999999999,241.559883,279.66,,,,,,607.9337295901182,215.0,82058.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,38.0,42218.94974537037,2019-08-03
2858,28486,28486,82059.0,215.0,48.178987,-118.439666,8882.0,2832.0,6.61,727.58,296.45,403.76,5201.1,0.05123,0.15958,55.263,41.6,449.0,446.86,,,,,,,2446.0,,0.008142,875.8,12.9,18841366485.545296,1.884136648554529e+19,0.21081,241.560334,279.76,,,,,,313.2933718035148,215.0,82059.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,39.0,42218.94975694444,2019-08-03
2859,28487,28487,82060.0,215.0,48.180216,-118.439151,8878.0,2831.0,6.54,727.69,252.64,403.3,5139.93,0.04858,0.13464,54.144,,449.0,652.54,,,,,,,2370.0,,0.0080888,647.3163,12.69,18848931314.062763,1.884893131406276e+19,0.18322,241.560849,279.69,,,,,,457.6792245663546,215.0,82060.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,40.0,42218.94976851852,2019-08-03
2860,28488,28488,82061.0,215.0,48.181433,-118.43857,8876.0,2831.0,6.68,727.75,266.06,403.34,5345.04,0.04839,0.14749,53.819,82.5,449.0,779.12,,,,,,,2358.0,,0.0080612,585.0074,12.68,18841054490.53053,1.884105449053053e+19,0.19588,241.56143,279.83,,,,,,546.231683056592,215.0,82061.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,41.0,42218.94978009259,2019-08-03
2861,28489,28489,82062.0,215.0,48.182638,-118.437926,8872.0,2830.0,6.58,727.86,303.74,403.64,5796.6,0.06448,0.13224,54.139,71.8,449.0,1304.94,,,,,,,2693.0,,0.0080558,556.1,14.67,18850638792.11819,1.885063879211819e+19,0.19672,241.562074,279.73,,,,,,915.3431669405865,215.0,82062.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,42.0,42218.949791666666,2019-08-03
2862,28490,28490,82063.0,215.0,48.183828,-118.437217,8870.0,2829.0,6.45,727.92,310.69,403.75,5886.71,0.05833,0.16523,54.246,59.0,449.0,504.18,,,,,,,2989.0,,0.0080831,662.3502,15.86,18860958040.68013,1.8860958040680133e+19,0.2235599999999999,241.562783,279.6,,,,,,353.84795605099384,215.0,82063.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,43.0,42218.94980324074,2019-08-03
2863,28491,28491,82064.0,215.0,48.185002,-118.436446,8867.0,2828.0,6.44,728.0,321.58,403.91,5909.41,0.05333,0.18554,54.492,55.9,449.0,912.57,,,,,,,3308.0,,0.0080989,715.9666,13.84,18863705568.79987,1.886370556879987e+19,0.23887,241.563554,279.59,,,,,,640.5610468474656,215.0,82064.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,44.0,42218.94981481481,2019-08-03
2864,28492,28492,82065.0,215.0,48.186159,-118.435617,8865.0,2827.0,6.39,728.06,377.67,404.41,6059.24,0.0682,0.2193,55.707,54.5,449.0,1161.1,,,,,,,3518.0,,0.0082637,769.7138,13.67,18868634609.84367,1.886863460984367e+19,0.2875,241.564383,279.54,,,,,,815.2248846728052,215.0,82065.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,45.0,42218.94982638889,2019-08-03
2865,28493,28493,82066.0,215.0,48.187297,-118.434726,8864.0,2826.0,6.41,728.08,320.47,403.94,6015.54,0.06108,0.18848,54.931,63.5,449.0,997.08,,,,,,,2949.0,,0.0084301,858.3,13.09,18867803018.26923,1.8867803018269237e+19,0.24956,241.565274,279.56,,,,,,700.033247580024,215.0,82066.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,46.0,42218.949837962966,2019-08-03
2866,28494,28494,82067.0,215.0,48.188415,-118.433776,8862.0,2826.0,6.51,728.14,326.76,403.98,6071.2,0.05678,0.19284,54.588,48.0,449.0,1633.92,60.9174,0.90908,1.66279,1.10242,,,3400.0,,0.0085273,777.0839,11.99,18862610636.638386,1.8862610636638384e+19,0.24962,241.566224,279.66,42.75732113387129,42.757321133871294,0.6380742693611302,1.1670958709365444,0.7737777049644665,1146.83230320163,215.0,82067.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,47.0,42218.94984953704,2019-08-03
2867,28495,28495,82068.0,215.0,48.189511,-118.432768,8861.0,2826.0,6.45,728.17,363.98,404.25,6281.42,0.07619,0.19968,55.322,62.2,449.0,677.31,69.5794,1.2536,1.94097,1.35637,,,3672.0,,0.0090975,747.3293,12.38,18867435729.86324,1.886743572986325e+19,0.27587,241.567232,279.6,48.84958596983637,48.84958596983637,0.8801145306195062,1.362696155469482,0.9522662299747764,475.5188040315074,215.0,82068.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,48.0,42218.94986111111,2019-08-03
2868,28496,28496,82069.0,215.0,48.190584,-118.431702,8861.0,2826.0,6.42,728.17,376.31,404.27,6312.01,0.07175,0.18697,55.256,39.5,449.0,807.91,,,,,,,3451.0,,0.0089758,860.1,13.07,18869460350.072475,1.886946035007248e+19,0.25872,241.568298,279.57,,,,,,567.2699680084994,215.0,82069.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,49.0,42218.94987268518,2019-08-03
2869,28497,28497,82070.0,215.0,48.191632,-118.43058,8861.0,2826.0,6.36,728.17,394.11,404.6,6401.88,0.07036,0.2356,55.747,72.5,449.0,1053.12,,,,,,,3841.0,,0.0089487,938.4,13.4,18873510894.3142,1.88735108943142e+19,0.30596,241.56942,279.51,,,,,,739.6016736163615,215.0,82070.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,50.0,42218.94988425926,2019-08-03
2870,28498,28498,82071.0,215.0,48.192655,-118.429404,8862.0,2826.0,6.34,728.14,296.29,403.66,5719.67,0.06209,0.18498,54.244,42.7,449.0,760.08,,,,,,,2590.0,,0.0092448,892.4879,12.49,18874083833.56217,1.887408383356217e+19,0.24707,241.570596,279.48999999999995,,,,,,533.8171389286593,215.0,82071.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,51.0,42218.949895833335,2019-08-03
2871,28499,28499,82072.0,215.0,48.193652,-118.428178,8862.0,2827.0,6.56,728.14,256.44,403.46,5396.59,0.0564,0.1505,53.63,49.7,449.0,630.58,,,,,,,2186.0,,0.009188,701.9,11.79,18859238821.072865,1.8859238821072863e+19,0.2069,241.571822,279.71,,,,,,442.5187539485289,215.0,82072.0,20190803,20190803,2019.0,8.0,3.0,22.0,47.0,52.0,42218.949907407405,2019-08-03
