yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,NO2_CL
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,0.0,42222.99444444444,47.953691,-118.107078,639.52,3895.0,16.5437
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,1.0,42222.99445601852,47.952235,-118.107217,639.55,3895.0,16.4778
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,2.0,42222.994467592594,47.950779,-118.107358,639.55,3895.0,17.0147
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,3.0,42222.99447916666,47.949324,-118.107501,639.55,3894.0,17.5742
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,4.0,42222.99449074074,47.947871,-118.107644,639.6,3894.0,18.1548
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,5.0,42222.99450231482,47.946418,-118.107786,639.65,3894.0,17.9101
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,6.0,42222.99451388889,47.944967,-118.107928,639.7,3893.0,18.2641
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,7.0,42222.99452546296,47.943517,-118.108071,639.72,3892.0,19.0213
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,8.0,42222.99453703704,47.942068,-118.108217,639.8,3891.0,19.1345
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,9.0,42222.99454861111,47.940621,-118.108364,639.85,3891.0,17.3732
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,10.0,42222.99456018519,47.939176,-118.108514,639.9,3891.0,13.7393
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,11.0,42222.994571759256,47.937733,-118.108665,639.85,3892.0,12.845
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,12.0,42222.99458333333,47.936292,-118.108814,639.8,3893.0,14.5438
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,13.0,42222.99459490741,47.934853,-118.108961,639.7,3894.0,19.1023
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,14.0,42222.99460648148,47.933415,-118.109106,639.62,3895.0,13.9293
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,15.0,42222.99461805556,47.931979,-118.109249,639.55,3895.0,16.905
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,16.0,42222.99462962963,47.930543,-118.109389,639.52,3895.0,20.6144
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,17.0,42222.9946412037,47.929108,-118.109528,639.52,3895.0,21.0266
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,18.0,42222.99465277778,47.927674,-118.109667,639.55,3894.0,20.9671
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,19.0,42222.99466435185,47.92624,-118.109808,639.6,3894.0,20.8258
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,20.0,42222.994675925926,47.924807,-118.109951,639.6,3894.0,20.9264
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,21.0,42222.9946875,47.923375,-118.110096,639.6,3894.0,20.4608
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,22.0,42222.99469907407,47.921944,-118.110242,639.6,3894.0,20.4991
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,23.0,42222.99471064815,47.920514,-118.110388,639.57,3895.0,20.3229
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,24.0,42222.99472222223,47.919085,-118.110534,639.55,3895.0,20.0999
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,25.0,42222.994733796295,47.917657,-118.11068,639.5,3896.0,19.7993
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,26.0,42222.99474537037,47.916229,-118.110824,639.45,3896.0,19.6447
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,27.0,42222.99475694444,47.914801,-118.110966,639.45,3896.0,20.108
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,28.0,42222.99476851852,47.913373,-118.111106,639.45,3896.0,20.2231
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,29.0,42222.9947800926,47.911945,-118.111246,639.45,3896.0,19.1154
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,30.0,42222.99479166666,47.910518,-118.111386,639.5,3896.0,18.6028
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,31.0,42222.99480324074,47.909091,-118.111526,639.52,3895.0,18.462
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,32.0,42222.99481481482,47.907665,-118.111666,639.57,3895.0,16.8142
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,33.0,42222.99482638889,47.906239,-118.111806,639.62,3894.0,10.0936
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,34.0,42222.99483796296,47.904813,-118.111946,639.65,3894.0,6.58805
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,35.0,42222.99484953703,47.903388,-118.112088,639.67,3894.0,9.491
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,36.0,42222.99486111111,47.901963,-118.112231,639.67,3894.0,11.3003
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,37.0,42222.99487268519,47.900539,-118.112373,639.67,3894.0,8.02981
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,38.0,42222.99488425926,47.89913,-118.112515,639.7,3894.0,6.58591
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,39.0,42222.99489583333,47.897693,-118.112663,639.7,3894.0,7.80722
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,40.0,42222.99490740741,47.896271,-118.112813,639.67,3894.0,8.00982
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,41.0,42222.99491898148,47.894836,-118.112962,639.65,3894.0,10.1012
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,42.0,42222.99493055556,47.893415,-118.113108,639.62,3895.0,11.0563
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,43.0,42222.994942129626,47.891995,-118.113253,639.62,3895.0,10.1199
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,44.0,42222.9949537037,47.890588,-118.113395,639.6,3895.0,9.56809
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,45.0,42222.99496527778,47.889153,-118.113541,639.6,3895.0,9.54978
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,46.0,42222.99497685185,47.887733,-118.113685,639.62,3895.0,10.7561
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,47.0,42222.994988425926,47.886313,-118.113831,639.62,3895.0,10.5202
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,48.0,42222.995,47.884893,-118.113977,639.65,3895.0,9.36467
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,49.0,42222.99501157407,47.883473,-118.114124,639.65,3895.0,9.57214
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,50.0,42222.99502314815,47.882067,-118.114269,639.65,3895.0,9.3184
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,51.0,42222.99503472223,47.880633,-118.114418,639.67,3895.0,8.9543
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,52.0,42222.995046296295,47.879213,-118.114564,639.7,3894.0,8.78054
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,53.0,42222.99505787037,47.877794,-118.114712,639.72,3894.0,7.14869
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,54.0,42222.99506944444,47.876374,-118.11486,639.75,3894.0,5.9304
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,55.0,42222.99508101852,47.874955,-118.115009,639.77,3894.0,5.40621
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,56.0,42222.9950925926,47.873551,-118.115157,639.82,3894.0,3.96651
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,57.0,42222.995104166665,47.872118,-118.115308,639.82,3894.0,3.54968
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,58.0,42222.99511574074,47.870701,-118.115458,639.82,3894.0,3.25499
20190807,2019-08-07,2019.0,8.0,7.0,23.0,52.0,59.0,42222.99512731482,47.869283,-118.11561,639.82,3894.0,2.34184
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,0.0,42222.99513888889,47.867866,-118.115761,639.82,3894.0,2.32832
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,1.0,42222.99515046296,47.86645,-118.115911,639.77,3894.0,1.75348
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,2.0,42222.99516203704,47.865063,-118.116058,639.77,3893.0,1.19436
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,3.0,42222.99517361111,47.863619,-118.116211,639.8,3893.0,1.28257
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,4.0,42222.99518518519,47.862203,-118.116361,639.8,3893.0,0.90692
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,5.0,42222.99519675926,47.860788,-118.116512,639.82,3893.0,0.61784
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,6.0,42222.99520833333,47.859373,-118.116663,639.88,3892.0,0.48871
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,7.0,42222.99521990741,47.857959,-118.116815,639.9,3892.0,0.5486
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,8.0,42222.99523148148,47.856573,-118.116966,639.95,3891.0,0.51426
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,9.0,42222.99524305556,47.855131,-118.117128,639.93,3892.0,0.47219
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,10.0,42222.995254629626,47.853718,-118.117289,639.93,3892.0,0.44849
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,11.0,42222.9952662037,47.852306,-118.117451,639.88,3893.0,0.41929
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,12.0,42222.99527777778,47.850922,-118.11761,639.8,3894.0,0.42125
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,13.0,42222.99528935185,47.849482,-118.117777,639.75,3895.0,0.43521
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,14.0,42222.995300925926,47.848085,-118.11794,639.7,3895.0,0.52657
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,15.0,42222.9953125,47.84666,-118.118107,639.65,3896.0,0.60142
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,16.0,42222.99532407407,47.845263,-118.118271,639.62,3896.0,0.72462
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,17.0,42222.99533564815,47.843851,-118.118435,639.57,3896.0,0.5436
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,18.0,42222.99534722222,47.842439,-118.118601,639.6,3896.0,0.70666
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,19.0,42222.995358796295,47.841027,-118.118769,639.65,3895.0,1.02668
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,20.0,42222.99537037037,47.839629,-118.118938,639.7,3894.0,0.88567
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,21.0,42222.99538194444,47.838202,-118.119111,639.75,3894.0,1.06783
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,22.0,42222.99539351852,47.83679,-118.119284,639.82,3893.0,1.18197
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,23.0,42222.9954050926,47.835377,-118.119457,639.88,3892.0,1.35773
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,24.0,42222.995416666665,47.833965,-118.11963,639.93,3891.0,0.81408
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,25.0,42222.99542824074,47.832553,-118.119801,639.98,3890.0,0.39753
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,26.0,42222.99543981482,47.831155,-118.119969,640.03,3890.0,0.28907
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,27.0,42222.99545138889,47.829729,-118.120139,640.08,3889.0,0.33047
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,28.0,42222.995462962965,47.828317,-118.120304,640.08,3889.0,0.33443
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,29.0,42222.99547453704,47.826906,-118.120469,640.08,3889.0,0.30087
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,30.0,42222.99548611111,47.825495,-118.120638,640.03,3890.0,0.3503
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,31.0,42222.99549768519,47.824084,-118.12081,639.95,3891.0,0.32718
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,32.0,42222.99550925926,47.822673,-118.120982,639.88,3893.0,0.30321
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,33.0,42222.99552083333,47.821262,-118.121154,639.8,3894.0,0.3189
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,34.0,42222.99553240741,47.819851,-118.121325,639.72,3895.0,0.34789
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,35.0,42222.99554398148,47.81844,-118.121498,639.7,3894.0,0.33774
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,36.0,42222.99555555556,47.817029,-118.12167,639.75,3893.0,0.28204
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,37.0,42222.99556712963,47.815618,-118.121841,639.85,3891.0,0.27071
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,38.0,42222.9955787037,47.814206,-118.122013,640.0,3889.0,0.25154
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,39.0,42222.99559027778,47.812794,-118.122187,640.13,3888.0,0.22886
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,40.0,42222.99560185185,47.811382,-118.122361,640.23,3887.0,0.21927
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,41.0,42222.99561342593,47.809971,-118.122536,640.33,3886.0,0.22821
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,42.0,42222.995625,47.808561,-118.122712,640.35,3886.0,0.20894
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,43.0,42222.99563657407,47.807152,-118.122889,640.33,3887.0,0.18179
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,44.0,42222.99564814815,47.805743,-118.123065,640.33,3887.0,0.23681
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,45.0,42222.99565972222,47.804335,-118.12324,640.25,3888.0,0.19372
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,46.0,42222.995671296296,47.802928,-118.123414,640.15,3889.0,0.20066
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,47.0,42222.99568287037,47.801522,-118.123587,640.08,3890.0,0.20012
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,48.0,42222.99569444444,47.800117,-118.123759,640.05,3891.0,0.19241
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,49.0,42222.99570601852,47.798712,-118.123931,640.0,3891.0,0.1805
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,50.0,42222.9957175926,47.797307,-118.124102,639.98,3891.0,0.16546
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,51.0,42222.995729166665,47.795903,-118.124274,639.95,3891.0,0.15646
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,52.0,42222.99574074074,47.7945,-118.124446,639.98,3891.0,0.17749
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,53.0,42222.99575231481,47.793097,-118.124618,640.0,3891.0,0.18459
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,54.0,42222.99576388889,47.791694,-118.124791,640.03,3891.0,0.21306
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,55.0,42222.995775462965,47.790293,-118.124969,640.03,3891.0,0.19854
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,56.0,42222.99578703704,47.788892,-118.125151,640.03,3891.0,0.17552
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,57.0,42222.99579861111,47.787492,-118.125329,640.08,3891.0,0.16873
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,58.0,42222.99581018519,47.786092,-118.125495,640.05,3890.0,0.17727
20190807,2019-08-07,2019.0,8.0,7.0,23.0,53.0,59.0,42222.99582175926,47.784691,-118.125642,640.05,3890.0,0.22108
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,0.0,42222.99583333333,47.78329,-118.12576,640.05,3890.0,0.14108
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,24.0,42222.99611111111,47.752627,-118.108797,640.25,3885.0,0.12269
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,25.0,42222.99612268519,47.751634,-118.107285,640.28,3885.0,0.26747
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,26.0,42222.99613425926,47.750675,-118.105724,640.25,3886.0,0.38252
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,27.0,42222.996145833335,47.749753,-118.104116,640.23,3887.0,0.46938
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,28.0,42222.99615740741,47.748874,-118.10248,640.18,3887.0,0.56496
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,29.0,42222.99616898148,47.748022,-118.100785,640.13,3888.0,0.54855
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,30.0,42222.99618055556,47.747199,-118.099034,640.1,3889.0,0.50146
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,31.0,42222.99619212963,47.74642,-118.097263,640.08,3889.0,0.43023
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,32.0,42222.9962037037,47.745679,-118.095457,640.05,3889.0,0.45304
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,33.0,42222.99621527778,47.744975,-118.093617,640.08,3889.0,0.25317
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,34.0,42222.99622685185,47.744308,-118.091745,640.1,3888.0,0.16718
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,35.0,42222.99623842593,47.743681,-118.089844,640.13,3888.0,0.16896
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,36.0,42222.99625,47.743096,-118.087914,640.18,3887.0,0.14446
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,37.0,42222.99626157407,47.742557,-118.085978,640.2,3887.0,0.10683
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,38.0,42222.99627314815,47.742056,-118.083997,640.2,3887.0,0.10671
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,39.0,42222.99628472222,47.741597,-118.081994,640.15,3887.0,0.15301
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,40.0,42222.996296296296,47.741178,-118.079951,640.1,3888.0,0.12126
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,41.0,42222.99630787037,47.740809,-118.07791,640.05,3889.0,0.15129
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,42.0,42222.99631944444,47.740483,-118.075854,639.98,3889.0,0.15168
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,43.0,42222.99633101852,47.740202,-118.073785,639.93,3890.0,0.11596
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,44.0,42222.9963425926,47.739964,-118.071703,639.93,3890.0,0.14698
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,45.0,42222.996354166666,47.73977,-118.069613,639.95,3889.0,0.10852
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,46.0,42222.99636574074,47.739621,-118.067536,639.95,3889.0,0.13175
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,47.0,42222.99637731481,47.739515,-118.065434,639.93,3889.0,0.11668
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,48.0,42222.99638888889,47.739456,-118.063329,639.95,3890.0,0.14695
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,49.0,42222.996400462966,47.739443,-118.061202,639.93,3890.0,0.11603
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,50.0,42222.99641203704,47.739476,-118.059098,639.93,3890.0,0.12316
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,51.0,42222.99642361111,47.739554,-118.056998,639.9,3891.0,0.14761
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,52.0,42222.99643518519,47.739677,-118.054903,639.85,3892.0,0.1336
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,53.0,42222.99644675926,47.739844,-118.052815,639.77,3893.0,0.13112
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,54.0,42222.996458333335,47.740056,-118.050736,639.67,3894.0,0.12155
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,55.0,42222.996469907404,47.740309,-118.048689,639.62,3895.0,0.16333
20190807,2019-08-07,2019.0,8.0,7.0,23.0,54.0,56.0,42222.99648148148,47.740608,-118.046633,639.5,3896.0,0.15415
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,32.0,42222.99689814815,47.7748,-117.996115,639.7,3893.0,0.17476
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,33.0,42222.99690972222,47.776163,-117.995663,639.72,3892.0,0.16442
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,34.0,42222.9969212963,47.777533,-117.995265,639.77,3891.0,0.16336
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,35.0,42222.99693287037,47.778908,-117.994911,639.88,3890.0,0.14198
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,36.0,42222.99694444444,47.780287,-117.994592,639.98,3889.0,0.11459
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,37.0,42222.99695601852,47.781669,-117.994301,640.08,3887.0,0.13389
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,38.0,42222.99696759259,47.783052,-117.994027,640.18,3886.0,0.10519
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,39.0,42222.996979166666,47.784436,-117.993763,640.28,3884.0,0.0826
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,40.0,42222.99699074074,47.785822,-117.993503,640.38,3884.0,0.09998
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,41.0,42222.99700231481,47.787209,-117.99324,640.43,3883.0,0.11543
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,42.0,42222.99701388889,47.788596,-117.992975,640.43,3883.0,0.11004
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,43.0,42222.997025462966,47.789982,-117.992701,640.43,3884.0,0.13029
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,44.0,42222.99703703704,47.791368,-117.992418,640.41,3885.0,0.11565
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,45.0,42222.99704861111,47.792753,-117.992125,640.3,3886.0,0.0878
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,46.0,42222.99706018518,47.794137,-117.991822,640.2,3888.0,0.1447
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,47.0,42222.99707175926,47.795533,-117.991506,640.08,3890.0,0.09935
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,48.0,42222.997083333335,47.796901,-117.99119,639.93,3892.0,0.12516
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,49.0,42222.997094907405,47.798282,-117.990865,639.77,3894.0,0.11327
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,50.0,42222.99710648148,47.799662,-117.99054,639.62,3896.0,0.12221
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,51.0,42222.99711805556,47.801043,-117.99021,639.52,3897.0,0.11337
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,52.0,42222.99712962963,47.802424,-117.989878,639.47,3897.0,0.12887
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,53.0,42222.997141203705,47.803807,-117.989546,639.45,3897.0,0.11568
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,54.0,42222.997152777774,47.805191,-117.989214,639.47,3897.0,0.08812
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,55.0,42222.99716435185,47.806576,-117.988884,639.5,3896.0,0.14934
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,56.0,42222.99717592593,47.807963,-117.988558,639.55,3895.0,0.1202
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,57.0,42222.9971875,47.809351,-117.988236,639.62,3894.0,0.08941
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,58.0,42222.99719907408,47.810742,-117.987921,639.7,3893.0,0.10496
20190807,2019-08-07,2019.0,8.0,7.0,23.0,55.0,59.0,42222.99721064815,47.812134,-117.987614,639.77,3892.0,0.08886
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,0.0,42222.99722222222,47.813528,-117.987314,639.82,3891.0,0.08928
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,1.0,42222.9972337963,47.814923,-117.987023,639.85,3890.0,0.12626
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,2.0,42222.99724537037,47.816319,-117.986741,639.9,3890.0,0.11915
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,3.0,42222.99725694444,47.817717,-117.986468,639.95,3890.0,0.12934
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,4.0,42222.99726851852,47.819115,-117.986203,639.95,3891.0,0.115
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,5.0,42222.99728009259,47.820515,-117.985945,639.9,3891.0,0.09725
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,6.0,42222.99729166667,47.821915,-117.985695,639.85,3892.0,0.10261
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,7.0,42222.99730324074,47.823316,-117.985451,639.77,3893.0,0.11126
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,8.0,42222.99731481481,47.824718,-117.985214,639.7,3895.0,0.15462
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,9.0,42222.99732638889,47.826123,-117.984982,639.65,3895.0,0.17803
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,10.0,42222.99733796297,47.827527,-117.984755,639.62,3895.0,0.18309
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,11.0,42222.99734953704,47.828932,-117.984534,639.6,3895.0,0.19084
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,12.0,42222.99736111111,47.830338,-117.984318,639.55,3896.0,0.21298
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,13.0,42222.99737268518,47.831745,-117.984109,639.55,3895.0,0.21017
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,14.0,42222.99738425926,47.833153,-117.983904,639.57,3895.0,0.20823
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,15.0,42222.997395833336,47.834563,-117.983707,639.57,3894.0,0.20993
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,16.0,42222.997407407405,47.835975,-117.983519,639.6,3894.0,0.21906
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,17.0,42222.99741898148,47.837388,-117.983342,639.57,3894.0,0.22101
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,18.0,42222.99743055556,47.838804,-117.983175,639.52,3895.0,0.2563
20190807,2019-08-07,2019.0,8.0,7.0,23.0,56.0,19.0,42222.99744212963,47.840222,-117.983016,639.55,3895.0,0.20962
