yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,BC_mass_90_550_nm,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,47.0,42218.93318287037,47.889367,-118.485074,714.79,2983.0,0.23432,0.77147,0.0004976,0.12576,50.49,0.161048382696288,0.5302321432174177,0.0003420010038821,0.0864349804023778,34.70183015677527
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,48.0,42218.93319444444,47.888148,-118.484339,714.82,2983.0,-0.1069,1.0956,0.0413,0.1038,31.69,-0.0734519869623723,0.7527969776985517,0.0283776151688117,0.0713219480513962,21.774494544785604
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,50.0,42218.9332175926,47.885711,-118.482874,714.82,2982.0,-0.34389,0.37944,0.0031017,0.05369,10.77,-0.2363153050300831,0.2607446548041953,0.0021314349984349,0.0368948463958392,7.400959129878727
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,51.0,42218.933229166665,47.884493,-118.482141,714.82,2983.0,0.44741,1.18181,0.053085,0.091477,5.86,0.3074086223369,0.8120037191032202,0.0364738980281047,0.0628524586967492,4.026317084763939
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,52.0,42218.93324074074,47.883276,-118.481408,714.79,2983.0,0.74852,1.01614,0.041032,0.097113,0.0,0.5143301666217205,0.6982197610097194,0.0281942972757206,0.0667292062618702,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,53.0,42218.93325231481,47.88206,-118.480674,714.76,2984.0,1.45719,0.79535,0.032161,0.088245,75.93,1.000914969657387,0.5463101730845,0.022090754355404,0.0606137439163157,52.15481416018871
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,54.0,42218.93326388889,47.880845,-118.479938,714.74,2984.0,1.54748,0.96662,0.10505,0.076018,14.28,1.0630552247322238,0.6640282532444117,0.0721650369362577,0.0522212449102374,9.809773702520328
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,55.0,42218.933275462965,47.87963,-118.479201,714.71,2985.0,0.71374,1.05694,0.068412,0.031152,21.97,0.490097287147266,0.7257592774363653,0.0469758393929424,0.0213908575800874,15.085938014718852
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,56.0,42218.93328703704,47.878417,-118.478462,714.68,2985.0,1.46277,0.68955,0.032993,0.075475,8.54,1.0042772985415975,0.4734164709485145,0.0226516273308742,0.0518180090563978,5.863210299326102
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,57.0,42218.93329861111,47.877204,-118.477722,714.65,2985.0,1.3228,0.2484,0.1034,0.0762,40.9,0.9085624717493038,0.1706130314352336,0.0710200783027502,0.0523378139910016,28.0920812628867
20190803,2019-08-03,2019.0,8.0,3.0,22.0,23.0,59.0,42218.93332175926,47.87478,-118.476239,714.63,2985.0,2.4383,0.855,-0.0065,0.0552,0.0,1.6743960171076435,0.5871339025661466,-0.0044635910721402,0.0379061887972529,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,0.0,42218.93333333333,47.873569,-118.475495,714.65,2985.0,2.4383,0.855,-0.0065,0.0552,58.93,1.6744428776093605,0.5871503343952768,-0.0044637159924787,0.0379072496592038,40.468735913349306
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,1.0,42218.93334490741,47.872358,-118.474752,714.65,2985.0,2.4383,0.855,-0.0065,0.0552,44.38,1.6744428776093605,0.5871503343952768,-0.0044637159924787,0.0379072496592038,30.47687934557004
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,2.0,42218.93335648148,47.871147,-118.474009,714.65,2985.0,2.4383,0.855,-0.0065,0.0552,40.21,1.6747413629167884,0.5872549995053333,-0.0044645116921458,0.0379140069856074,27.61815617556661
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,10.0,42218.93344907407,47.861465,-118.468081,714.65,2985.0,14.4023,0.6697,0.4557,0.5686,178.88,9.919066415288423,0.4612318017482386,0.3138469942611204,0.3916028109213804,123.19716992194256
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,11.0,42218.93346064815,47.860256,-118.467339,714.68,2984.0,12.8566,0.56428,0.39427,0.37937,207.34,8.85710921739854,0.3887411593417893,0.2716186589878912,0.2613538201238651,142.83971074276351
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,12.0,42218.93347222222,47.859047,-118.466597,714.68,2984.0,10.0024,0.85741,0.24242,0.26414,190.76,6.891546274533813,0.5907462900152001,0.167024778840327,0.1819896257853476,131.43159315065088
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,13.0,42218.933483796296,47.857839,-118.465855,714.71,2984.0,4.47406,0.90182,0.11068,0.05351,36.31,3.0731473877827877,0.6194431405144931,0.0760240034509592,0.036755009257868,24.94065382457835
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,14.0,42218.93349537037,47.85663,-118.465112,714.79,2983.0,8.07833,0.60229,0.14312,0.24277,245.82,5.547100449076831,0.4135710139935462,0.0982753881398601,0.1667014811257255,168.7958071027139
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,15.0,42218.93350694444,47.855423,-118.464371,714.85,2982.0,12.1385,1.23537,0.32406,0.43035,101.98,8.361697294348541,0.8509939437755372,0.2232311756153221,0.2964498439364744,70.24969230775336
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,16.0,42218.93351851852,47.854215,-118.463631,714.9,2981.0,20.7413,0.8531,0.64179,0.49122,194.36,14.27757221041474,0.5872436565068156,0.4417853783958612,0.3381383530058351,133.79050179189392
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,17.0,42218.9335300926,47.853007,-118.462894,714.96,2980.0,21.5947,0.89065,0.61666,0.50703,678.24,14.889670526076827,0.6141083253784646,0.4251906359713512,0.3496001170118934,467.65040207117255
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,18.0,42218.933541666665,47.851801,-118.462159,714.96,2979.0,22.4789,0.77285,0.62191,0.53216,128.12,15.509318579346658,0.5332279099087618,0.4290868466731681,0.3671638280870112,88.39640268811614
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,19.0,42218.93355324074,47.850594,-118.461422,715.01,2980.0,7.3619,0.63319,0.30486,0.20016,79.72,5.076427611770239,0.4366186989088139,0.2102174332338492,0.1380211291612125,54.97124508758926
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,20.0,42218.93356481481,47.849388,-118.460684,714.98,2981.0,5.0158,0.1785,0.0976,0.0556,88.88,3.4514818048032443,0.1228297583949478,0.0671606970271535,0.0382595774048128,61.16027409603898
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,39.0,42218.93378472222,47.826484,-118.446492,714.9,2982.0,1.98453,0.25592,0.11975,0.065367,0.0,1.3610239984963826,0.1755142334432809,0.0821265608582091,0.0448297862515119,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,40.0,42218.933796296296,47.825272,-118.445767,714.82,2983.0,4.13882,0.89821,0.048436,0.081612,0.0,2.838255621843527,0.615960486828631,0.0332156869106685,0.0559666083110388,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,41.0,42218.93380787037,47.824055,-118.445063,714.76,2984.0,3.12232,0.73017,0.13862,0.074772,13.0,2.140539279193397,0.5005757146892831,0.0950323973461364,0.0512607301570142,8.912286578414179
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,42.0,42218.93381944444,47.822832,-118.444385,714.74,2984.0,3.70814,0.87813,0.09106,0.14302,70.05,2.5428069780172486,0.6021658005378131,0.0624431664980962,0.0980740354992063,48.03584244664663
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,43.0,42218.93383101852,47.821601,-118.443737,714.71,2983.0,4.51976,0.97696,0.09882,0.14422,33.84,3.098903485443053,0.669837502243138,0.0677544034266161,0.0988822107082228,23.20187221166454
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,44.0,42218.9338425926,47.820377,-118.443128,714.74,2983.0,4.41532,0.96092,0.063477,0.081041,13.86,3.02763836955605,0.6589144755247183,0.0435269472618766,0.0555707946665681,9.503969769359152
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,45.0,42218.933854166666,47.819121,-118.442545,714.76,2983.0,3.67622,0.74577,0.12166,0.078202,85.09,2.52045059668993,0.5113068427606209,0.0834112266385844,0.0536160179647425,58.33849477788222
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,46.0,42218.93386574074,47.81787,-118.442014,714.79,2982.0,3.15099,0.61142,0.13366,0.087345,12.57,2.1604387019115108,0.4192128287054976,0.0916423844244166,0.0598870572164497,8.618470538791836
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,47.0,42218.93387731481,47.81661,-118.441536,714.79,2982.0,3.53685,0.54904,0.11039,0.07985,77.08,2.4243089110942817,0.376335599346086,0.07566604766832,0.0547326198597278,52.83394287774354
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,48.0,42218.93388888889,47.815344,-118.441113,714.76,2982.0,3.38511,0.41161,0.074855,0.072995,12.78,2.319542327413337,0.2820430702064642,0.0512920823602557,0.0500175746695193,8.75710122989872
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,49.0,42218.933900462966,47.814072,-118.440753,714.71,2982.0,3.88015,0.30479,0.052387,0.045906,12.03,2.6571498467255723,0.2087220086294311,0.0358749298404475,0.0314367024119645,8.238215701998284
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,50.0,42218.93391203704,47.812794,-118.44046,714.63,2983.0,4.60285,0.65803,0.11788,0.093584,0.0,3.1513702664790157,0.450524387379816,0.0807072850543785,0.0640728755049962,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,51.0,42218.93392361111,47.811513,-118.440238,714.57,2984.0,3.00126,0.82179,0.092032,0.048516,7.51,2.0546590546898,0.5625964643361556,0.0630049986076553,0.0332139963539747,5.1413371386419024
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,52.0,42218.93393518519,47.81023,-118.440087,714.52,2984.0,4.11282,0.78668,0.15485,0.037504,5.26,2.8155347649583944,0.5385416548493417,0.1060064769072819,0.0256743100415285,3.600865796140155
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,53.0,42218.93394675926,47.808946,-118.440006,714.43,2985.0,3.61164,0.54014,0.081016,0.041684,83.96,2.472127917750641,0.3697198982993409,0.05545456229981,0.0285322402353273,57.46969796943877
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,54.0,42218.933958333335,47.807663,-118.439994,714.35,2986.0,4.21798,0.82061,0.12038,0.097419,5.89,2.887350780218938,0.5617354571988162,0.0824042046009596,0.0666866191063373,4.031905342246655
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,55.0,42218.933969907404,47.806383,-118.44005,714.29,2987.0,3.71651,0.59594,0.19405,0.084707,0.0,2.544406496611657,0.4079939533569804,0.1328510028676075,0.0579923210507932,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,56.0,42218.93398148148,47.80512,-118.440173,714.24,2987.0,3.38536,0.63354,0.14479,0.046316,6.96,2.318438241358763,0.4338750866762857,0.099158338541938,0.0317191629802362,4.7665034619233975
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,58.0,42218.93400462963,47.802572,-118.44063,714.16,2988.0,4.7861,0.7366,0.0855,0.0794,13.39,3.278990117094541,0.5046497399243307,0.0585766396463891,0.0543974875780503,9.173581343452062
20190803,2019-08-03,2019.0,8.0,3.0,22.0,24.0,59.0,42218.9340162037,47.801317,-118.440963,714.16,2988.0,4.7861,0.7366,0.0855,0.0794,24.21,3.279340212131601,0.5047036209557129,0.0585828938252965,0.0544032955523806,16.58820888316292
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,0.0,42218.93402777778,47.800073,-118.441365,714.16,2987.0,4.7861,0.7366,0.0855,0.0794,9.43,3.279340212131601,0.5047036209557129,0.0585828938252965,0.0544032955523806,6.46124782190113
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,1.0,42218.93403935185,47.798853,-118.44183,714.13,2987.0,4.7861,0.7366,0.0855,0.0794,41.56,3.2803699301260223,0.50486209868804,0.0586012889462767,0.0544203782729166,28.48502419423696
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,11.0,42218.93415509259,47.787464,-118.450001,714.74,2980.0,3.39957,0.43651,0.087427,0.079384,7.48,2.331624172750848,0.299384118476005,0.0599625560147572,0.0544461956452296,5.130222002246267
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,12.0,42218.934166666666,47.786437,-118.451109,714.87,2979.0,3.17033,0.50382,0.039873,0.053384,17.24,2.175567862521252,0.3457351759897099,0.0273619520309588,0.0366335727740754,11.830563364024052
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,13.0,42218.93417824074,47.785425,-118.452248,715.07,2978.0,2.86226,0.41055,0.045306,0.069032,0.0,1.964291574205696,0.2817493539336568,0.0310922816449111,0.0473747933278484,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,14.0,42218.93418981481,47.784435,-118.453401,715.23,2977.0,3.20817,0.41391,0.12187,0.077712,0.0,2.2016242189152364,0.2840480025844034,0.0836339544223653,0.053330285271772,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,15.0,42218.93420138889,47.783433,-118.454594,715.32,2977.0,2.31155,0.26591,0.05475,0.052679,0.0,1.586456983319945,0.1824986595291499,0.0375758775872323,0.0361545142542066,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,16.0,42218.934212962966,47.782446,-118.455783,715.34,2977.0,3.27841,0.44633,0.065908,0.06298,0.0,2.250172819191871,0.3063435123702977,0.0452366818571496,0.043227016801652,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,17.0,42218.93422453704,47.781469,-118.456962,715.32,2977.0,3.63223,0.36404,0.073036,0.055575,17.6,2.4929513722411394,0.2498558784963133,0.0501276616356904,0.0381434470042649,12.079616145300283
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,18.0,42218.93423611111,47.780478,-118.458145,715.29,2977.0,3.7648,0.75896,0.11472,0.06905,5.06,2.58401528148417,0.5209212276974143,0.0787394371790968,0.0473932892016792,3.4729912144894546
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,19.0,42218.93424768518,47.779467,-118.459326,715.29,2977.0,4.41431,0.78016,0.10677,0.074197,4.41,3.029814199215997,0.535472099979465,0.0732828600733278,0.050925993901477,3.0268559794265806
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,20.0,42218.93425925926,47.778463,-118.460461,715.29,2977.0,4.07314,0.59712,0.049245,0.083556,26.49,2.7960462084584314,0.4098987788278081,0.0338047048555992,0.0573578214826774,18.18431580109297
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,21.0,42218.934270833335,47.77742,-118.461586,715.32,2976.0,3.90949,0.40351,0.089493,0.083661,40.98,2.6845842127260697,0.2770838589373797,0.0614534107900248,0.0574486697295237,28.14031012677212
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,22.0,42218.934282407405,47.776367,-118.462655,715.32,2976.0,5.40845,0.6082,0.10763,0.11348,0.0,3.714160576809202,0.4176709524568696,0.0739130625007117,0.0779304499914593,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,23.0,42218.93429398148,47.775289,-118.463673,715.32,2976.0,3.42778,0.3196,0.042002,0.095179,72.87,2.353969315048682,0.2194798362466549,0.0288441554506633,0.0653625511080111,50.04222674372261
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,24.0,42218.93430555556,47.774186,-118.464632,715.34,2976.0,3.90462,0.47213,0.055263,0.075975,0.0,2.682652437359118,0.3243748931395015,0.0379682073148672,0.0521982981515125,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,25.0,42218.93431712963,47.773057,-118.465525,715.34,2976.0,3.25398,0.44238,0.075194,0.086394,7.57,2.2356330137421367,0.3039352831361122,0.0516617154485664,0.0593566274498423,5.200936058005266
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,26.0,42218.934328703705,47.771915,-118.46634,715.26,2976.0,3.71049,0.66625,0.030877,0.092819,33.19,2.547629659572042,0.4574485474128412,0.0212002083279043,0.0637297061498124,22.78831863209336
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,27.0,42218.93434027778,47.770738,-118.467086,715.15,2977.0,3.8313,1.28257,0.10653,0.1088,48.41,2.6302671441033607,0.8805109834814938,0.0731350609091773,0.0746934631269923,33.23447196670678
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,28.0,42218.93435185185,47.76954,-118.467752,715.01,2978.0,3.5663,0.27419,0.040528,0.067635,6.96,2.4477726721848865,0.1881935869069831,0.0278168776766702,0.046422091434603,4.777079269384744
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,29.0,42218.93436342593,47.76831,-118.468344,714.9,2980.0,3.12742,0.40482,0.058833,0.054592,3.96,2.146059063914439,0.2777905207019981,0.0403716459277225,0.0374614399144397,2.717381705399715
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,30.0,42218.934375,47.767075,-118.468848,714.79,2981.0,3.49469,0.46432,0.082348,0.078436,0.0,2.3976281351494007,0.3185594990435689,0.0564971089490864,0.0538131738175856,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,31.0,42218.93438657408,47.765826,-118.469273,714.71,2982.0,3.99901,0.78947,0.052308,0.078164,39.94,2.742933016119068,0.541499853272565,0.0358782149099792,0.0536129232664911,27.394966420137877
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,32.0,42218.93439814815,47.764577,-118.469616,714.65,2983.0,3.46232,0.59046,0.12338,0.065233,25.96,2.3753774287710727,0.4050940862173824,0.0846467302738553,0.0447540943098914,17.810253832949307
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,33.0,42218.93440972222,47.763292,-118.469885,714.6,2983.0,5.17679,0.67596,0.13642,0.11676,0.0,3.5517466744005763,0.463769765052825,0.0935964722002875,0.0801079320781819,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,34.0,42218.9344212963,47.762013,-118.470072,714.57,2984.0,3.5925,0.86291,0.09126,0.059699,18.1,2.4640625046731484,0.59186198355115,0.06259438947153,0.0409469916399394,12.414622500928044
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,35.0,42218.93443287037,47.760729,-118.470183,714.57,2984.0,4.42288,0.41795,0.092178,0.11926,63.27,3.034368758550109,0.2867395051721995,0.0632397992768585,0.081819723380396,43.40712643197767
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,36.0,42218.93444444444,47.759453,-118.470218,714.57,2983.0,4.16274,0.43387,0.11458,0.10624,3.96,2.858339856457334,0.2979162555242804,0.0786762038351858,0.0729495539836807,2.719128706470028
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,37.0,42218.93445601852,47.758164,-118.470179,714.63,2983.0,3.7761,0.68786,0.10655,0.10563,0.0,2.595755016030284,0.4728465997528114,0.0732442723863316,0.0726118488237279,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,38.0,42218.93446759259,47.756875,-118.470069,714.65,2982.0,4.32283,0.71623,0.1127,0.1446,0.0,2.973367182072094,0.4926436563120678,0.0775183112496963,0.0994600515235678,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,39.0,42218.934479166666,47.755576,-118.469884,714.71,2981.0,4.17711,0.77949,0.045728,0.091706,16.91,2.8733779827035613,0.5362007234038842,0.0314556783022396,0.0630833282536999,11.632162353281869
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,40.0,42218.93449074074,47.754305,-118.469632,714.79,2981.0,4.44238,0.5256,0.067637,0.069614,14.78,3.050206161513558,0.3608850117485505,0.0464406003417745,0.0477980388277465,10.148174417130097
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,41.0,42218.93450231481,47.753022,-118.469308,714.79,2980.0,4.18169,0.75864,0.056518,0.12707,9.97,2.8701896838872014,0.5207083025724496,0.0387923018095403,0.0872171306652446,6.84311633534657
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,42.0,42218.93451388889,47.751756,-118.468911,714.82,2980.0,6.07599,0.87746,0.13633,0.19083,11.94,4.171894251434553,0.6024812960297439,0.0936068596719337,0.1310276317112529,8.198238865127916
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,43.0,42218.934525462966,47.750497,-118.468442,714.82,2981.0,4.69378,0.54978,0.10744,0.12308,42.24,3.225025018109775,0.3777454960514536,0.0738203937861838,0.0845664004765777,29.022463081984437
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,44.0,42218.93453703704,47.749261,-118.467913,714.82,2981.0,4.3922,1.02564,0.049481,0.18104,36.05,3.0170609479386896,0.7045258391338823,0.0339891609591899,0.1243587983276764,24.7632273514844
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,45.0,42218.93454861111,47.748024,-118.467315,714.76,2982.0,5.1333,0.49195,0.085642,0.11002,34.88,3.525333812531943,0.3378504994983907,0.0588153114707616,0.0755570931086755,23.954112048996585
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,46.0,42218.93456018518,47.746801,-118.46665,714.71,2982.0,5.96949,1.00498,0.0895,0.18464,81.2,4.099307035809755,0.6901295730201553,0.061460523378877,0.126794089795261,55.76083238396448
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,47.0,42218.93457175926,47.745595,-118.46592,714.71,2982.0,3.83417,0.53621,0.070352,0.097227,10.42,2.6331496544680864,0.3682468894760358,0.0483148489741296,0.0667714893849173,7.1560257890384245
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,48.0,42218.934583333335,47.744403,-118.465131,714.79,2982.0,4.3667,0.57032,0.12531,0.10792,22.12,2.998777388922659,0.3916602286510113,0.0860550975807585,0.0741127294782177,15.19063728741824
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,49.0,42218.934594907405,47.743217,-118.464275,714.82,2982.0,4.70707,0.89513,0.11686,0.10477,62.65,3.2317365484759866,0.6145700694141599,0.0802326570573422,0.071932016771331,43.013657065227534
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,50.0,42218.93460648148,47.742072,-118.463379,714.82,2982.0,4.37133,0.39106,0.1118,0.08376,3.97,3.000265218264289,0.268404287998031,0.0767340034730728,0.0574887310456581,2.724812109016987
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,51.0,42218.93461805556,47.740925,-118.462406,714.85,2981.0,5.42554,0.55966,0.14883,0.13644,6.1,3.7249079344464096,0.3842349286139773,0.1021793310681811,0.0936729686954419,4.187958876005542
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,52.0,42218.93462962963,47.739812,-118.461385,714.9,2981.0,5.35758,0.86225,0.11134,0.19861,18.94,3.681392639822069,0.5924840699880504,0.0765058583386135,0.1364723237347946,13.01437899167721
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,53.0,42218.934641203705,47.738733,-118.460317,714.9,2981.0,5.15889,0.66514,0.13279,0.13477,13.16,3.548787776066738,0.4575481743888762,0.0913459152615973,0.0927079524045897,9.0527317180708
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,54.0,42218.934652777774,47.737667,-118.459185,714.93,2981.0,5.12253,1.03632,0.19307,0.19473,43.02,3.5235463854512488,0.712835569566374,0.132803731874498,0.1339455674518102,29.591425624078862
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,55.0,42218.93466435185,47.736627,-118.458,714.98,2981.0,4.24631,0.63685,0.05773,0.13412,46.12,2.9186444843888872,0.4377303446717415,0.0396799447246598,0.0921855913125131,31.699966234216408
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,56.0,42218.93467592593,47.735605,-118.456751,714.98,2981.0,4.80991,0.6802,0.07744,0.1612,21.93,3.3059095281890385,0.4675097166213471,0.0532254520069937,0.1107947167294342,15.07275519774499
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,57.0,42218.9346875,47.734633,-118.455474,714.93,2981.0,3.3304,0.4092,0.0236,0.1563,44.72,2.288864270016969,0.2812284588310544,0.0162194321319962,0.1074193746708059,30.734449361986204
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,58.0,42218.93469907408,47.733683,-118.454132,714.9,2981.0,4.3748,0.6236,0.0919,0.1751,30.06,3.006409495937493,0.4285446104202753,0.0631546659679655,0.1203305985961998,20.657554504864457
20190803,2019-08-03,2019.0,8.0,3.0,22.0,25.0,59.0,42218.93471064815,47.732756,-118.452727,714.85,2982.0,4.3748,0.6236,0.0919,0.1751,28.15,3.002986790372721,0.4280567254449184,0.0630827663059461,0.1201936058778146,19.32295834072234
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,0.0,42218.93472222222,47.731871,-118.451288,714.76,2983.0,4.3748,0.6236,0.0919,0.1751,32.9,3.003143574792782,0.4280790740698499,0.0630860598252392,0.1201998811251294,22.58467212459599
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,1.0,42218.9347337963,47.73102,-118.449805,714.63,2985.0,4.3748,0.6236,0.0919,0.1751,131.57,3.0031323206911216,0.4280774698690189,0.0630858234139878,0.1201994306832347,90.31775611075498
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,10.0,42218.93483796297,47.724927,-118.434757,714.27,2986.0,6.402,1.2723,0.1179,0.2854,19.03,4.396743501358718,0.8737858101809897,0.0809709557654159,0.1960060286297685,13.069357830499282
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,11.0,42218.93484953704,47.72444,-118.432926,714.4,2985.0,6.70018,0.88107,0.13751,0.22094,43.95,4.600231027670531,0.6049278603783294,0.0944120558873007,0.1516936922968527,30.17533165767485
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,12.0,42218.93486111111,47.723999,-118.431087,714.52,2984.0,8.54449,1.3911,0.15513,0.29656,128.67,5.864352687410675,0.9547557576235668,0.1064706064841807,0.2035384713398353,88.31027484251624
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,13.0,42218.93487268518,47.723595,-118.429206,714.6,2983.0,8.00408,1.30518,0.12615,0.21534,33.49,5.492306047946564,0.8955992453422374,0.086562654039997,0.1477637885134597,22.98044616567181
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,14.0,42218.93488425926,47.723225,-118.427288,714.65,2983.0,6.87449,1.42992,0.09976,0.2064,98.86,4.716348685364856,0.9810184191375528,0.0684418691207636,0.1416038671464074,67.82441039774146
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,15.0,42218.934895833336,47.722897,-118.425393,714.74,2983.0,7.62304,1.00185,0.23959,0.17695,13.95,5.229816496886223,0.6873231227181628,0.1643716594021506,0.1213972416678933,9.57045222530156
20190803,2019-08-03,2019.0,8.0,3.0,22.0,26.0,16.0,42218.934907407405,47.722596,-118.423467,714.74,2983.0,8.92362,1.37866,0.24735,0.26529,118.88,6.12121269562722,0.945700410254294,0.16967127245035,0.1819773271411092,81.54647612248883
