yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,NO_CL
20190803,2019-08-03,2019.0,8.0,3.0,22.0,28.0,58.0,42218.93678240741,47.87257,-118.387874,714.43,2986.0,0.03776
20190803,2019-08-03,2019.0,8.0,3.0,22.0,28.0,59.0,42218.93679398149,47.873737,-118.388665,714.46,2986.0,0.02996
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,0.0,42218.93680555555,47.874904,-118.389458,714.46,2985.0,0.03014
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,1.0,42218.93681712963,47.87607,-118.390252,714.46,2985.0,0.02437
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,2.0,42218.93682870371,47.877235,-118.391048,714.49,2985.0,0.03173
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,3.0,42218.936840277776,47.878401,-118.391843,714.52,2984.0,0.02943
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,4.0,42218.93685185185,47.879567,-118.39264,714.54,2984.0,0.03014
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,5.0,42218.93686342592,47.880732,-118.393437,714.57,2984.0,0.03964
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,6.0,42218.936875,47.881896,-118.394237,714.57,2984.0,0.03014
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,7.0,42218.93688657408,47.883059,-118.395039,714.6,2984.0,0.0381
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,8.0,42218.93689814815,47.884222,-118.395843,714.6,2985.0,0.02952
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,9.0,42218.93690972222,47.885385,-118.396646,714.57,2985.0,0.0337
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,10.0,42218.9369212963,47.886547,-118.397451,714.57,2985.0,0.03636
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,11.0,42218.93693287037,47.887708,-118.398258,714.57,2985.0,0.04345
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,12.0,42218.936944444446,47.888868,-118.399067,714.54,2985.0,0.03565
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,13.0,42218.93695601852,47.890027,-118.399878,714.54,2985.0,0.0322
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,14.0,42218.93696759259,47.891186,-118.400689,714.54,2985.0,0.03353
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,15.0,42218.93697916667,47.892344,-118.401501,714.54,2985.0,0.02687
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,16.0,42218.93699074074,47.893502,-118.402314,714.52,2984.0,0.02759
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,17.0,42218.937002314815,47.89466,-118.403127,714.54,2984.0,0.03628
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,18.0,42218.93701388889,47.895818,-118.403941,714.57,2984.0,0.04202
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,19.0,42218.93702546296,47.896975,-118.404754,714.57,2984.0,0.03097
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,20.0,42218.93703703704,47.898132,-118.405568,714.6,2983.0,0.03301
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,21.0,42218.93704861112,47.899288,-118.406382,714.63,2983.0,0.0308
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,22.0,42218.937060185184,47.900444,-118.407196,714.65,2982.0,0.04152
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,23.0,42218.93707175926,47.9016,-118.408009,714.71,2982.0,0.03292
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,24.0,42218.93708333333,47.902756,-118.408823,714.74,2982.0,0.03301
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,25.0,42218.93709490741,47.903911,-118.409635,714.79,2981.0,0.02743
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,26.0,42218.93710648149,47.905066,-118.410447,714.82,2981.0,0.03764
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,27.0,42218.93711805555,47.90622,-118.411258,714.82,2981.0,0.03496
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,28.0,42218.93712962963,47.907374,-118.412068,714.82,2981.0,0.0316
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,29.0,42218.93714120371,47.908527,-118.412878,714.79,2981.0,0.03585
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,30.0,42218.93715277778,47.909679,-118.413688,714.76,2982.0,0.04209
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,31.0,42218.93716435185,47.91083,-118.414496,714.74,2982.0,0.01936
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,32.0,42218.93717592592,47.911982,-118.415303,714.71,2983.0,0.02505
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,33.0,42218.9371875,47.913132,-118.41611,714.68,2983.0,0.03054
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,34.0,42218.93719907408,47.914282,-118.416917,714.65,2984.0,0.02902
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,35.0,42218.93721064815,47.915431,-118.417723,714.63,2984.0,0.02345
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,36.0,42218.93722222222,47.916581,-118.418529,714.57,2985.0,0.03001
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,37.0,42218.9372337963,47.91773,-118.419333,714.57,2985.0,0.02762
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,38.0,42218.93724537037,47.91888,-118.420137,714.54,2986.0,0.0308
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,39.0,42218.937256944446,47.920029,-118.420939,714.54,2986.0,0.03913
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,40.0,42218.93726851852,47.921178,-118.421741,714.57,2986.0,0.02895
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,41.0,42218.93728009259,47.922327,-118.422542,714.57,2985.0,0.02718
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,42.0,42218.93729166667,47.923477,-118.423342,714.57,2985.0,0.02425
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,43.0,42218.93730324074,47.924626,-118.424141,714.54,2985.0,0.03196
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,44.0,42218.937314814815,47.925775,-118.424939,714.57,2984.0,0.02905
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,45.0,42218.93732638889,47.926925,-118.425736,714.57,2984.0,0.03267
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,46.0,42218.93733796296,47.928075,-118.426532,714.54,2984.0,0.03651
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,47.0,42218.93734953704,47.929225,-118.427326,714.54,2985.0,0.25926
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,48.0,42218.93736111111,47.930375,-118.428119,714.52,2985.0,0.57304
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,49.0,42218.93737268519,47.931525,-118.428912,714.52,2985.0,0.46471
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,50.0,42218.93738425926,47.932675,-118.429703,714.54,2985.0,1.05348
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,51.0,42218.93739583333,47.933825,-118.430493,714.52,2985.0,1.1322
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,52.0,42218.93740740741,47.934975,-118.431284,714.57,2985.0,2.27958
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,53.0,42218.937418981484,47.936124,-118.432075,714.54,2985.0,1.66314
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,54.0,42218.937430555554,47.937273,-118.432865,714.57,2984.0,1.38271
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,55.0,42218.93744212963,47.938422,-118.433654,714.63,2984.0,1.42528
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,56.0,42218.9374537037,47.939572,-118.43444,714.65,2983.0,0.62694
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,57.0,42218.93746527778,47.940723,-118.435223,714.65,2983.0,0.64862
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,58.0,42218.937476851854,47.941874,-118.436004,714.71,2982.0,1.14229
20190803,2019-08-03,2019.0,8.0,3.0,22.0,29.0,59.0,42218.93748842592,47.943024,-118.436784,714.74,2982.0,1.57344
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,0.0,42218.9375,47.944175,-118.437564,714.71,2982.0,1.13613
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,1.0,42218.93751157408,47.945325,-118.438344,714.71,2982.0,0.50685
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,2.0,42218.93752314815,47.946475,-118.439123,714.71,2982.0,0.55616
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,3.0,42218.93753472222,47.947624,-118.439902,714.71,2982.0,1.02287
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,4.0,42218.9375462963,47.948773,-118.44068,714.65,2982.0,1.0827
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,5.0,42218.93755787037,47.949921,-118.441458,714.63,2983.0,0.966
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,6.0,42218.937569444446,47.951068,-118.442238,714.63,2983.0,0.86149
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,7.0,42218.93758101852,47.952215,-118.443018,714.63,2983.0,1.0775
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,8.0,42218.93759259259,47.953362,-118.443797,714.63,2983.0,1.30102
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,9.0,42218.93760416667,47.954508,-118.444576,714.63,2983.0,1.25499
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,10.0,42218.93761574074,47.955654,-118.445356,714.63,2983.0,0.9898
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,11.0,42218.937627314815,47.956799,-118.446136,714.63,2983.0,0.26585
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,12.0,42218.93763888889,47.957945,-118.446915,714.65,2983.0,0.12533
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,13.0,42218.93765046296,47.95909,-118.447693,714.65,2983.0,0.1053
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,14.0,42218.93766203704,47.960235,-118.44847,714.65,2983.0,0.10288
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,15.0,42218.93767361111,47.96138,-118.449249,714.65,2983.0,0.09603
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,16.0,42218.93768518519,47.962524,-118.450028,714.65,2983.0,0.08921
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,17.0,42218.93769675926,47.963667,-118.450807,714.65,2983.0,0.09364
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,18.0,42218.93770833333,47.96481,-118.451586,714.68,2983.0,0.11718
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,19.0,42218.93771990741,47.965953,-118.452366,714.65,2984.0,0.55004
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,20.0,42218.937731481485,47.967094,-118.453148,714.63,2984.0,0.13533
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,21.0,42218.937743055554,47.968236,-118.45393,714.6,2984.0,0.08718
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,22.0,42218.93775462963,47.969378,-118.45471,714.57,2985.0,0.08236
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,23.0,42218.9377662037,47.97052,-118.45549,714.54,2985.0,0.53938
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,24.0,42218.93777777778,47.971662,-118.456271,714.52,2985.0,0.91695
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,25.0,42218.937789351854,47.972803,-118.457052,714.49,2985.0,1.12885
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,26.0,42218.93780092592,47.973946,-118.457832,714.49,2984.0,1.03748
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,27.0,42218.9378125,47.975088,-118.458612,714.49,2984.0,0.51623
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,28.0,42218.93782407408,47.976231,-118.459393,714.46,2984.0,0.14623
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,29.0,42218.93783564815,47.977375,-118.460171,714.49,2984.0,0.1037
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,30.0,42218.93784722222,47.978521,-118.460946,714.52,2984.0,0.50798
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,31.0,42218.93785879629,47.979666,-118.461721,714.52,2983.0,0.78383
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,32.0,42218.93787037037,47.980812,-118.462496,714.52,2983.0,0.77296
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,33.0,42218.93788194445,47.981958,-118.46327,714.54,2982.0,0.52027
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,34.0,42218.93789351852,47.983104,-118.464044,714.57,2982.0,0.16799
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,35.0,42218.93790509259,47.984251,-118.464819,714.6,2982.0,0.19155
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,36.0,42218.93791666667,47.985397,-118.465593,714.63,2982.0,0.10505
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,37.0,42218.93792824074,47.986545,-118.466366,714.65,2981.0,0.10214
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,38.0,42218.937939814816,47.987692,-118.467139,714.68,2981.0,0.15368
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,39.0,42218.937951388885,47.988839,-118.467912,714.74,2980.0,0.07442
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,40.0,42218.93796296296,47.989986,-118.468685,714.74,2980.0,0.49078
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,41.0,42218.93797453704,47.991133,-118.469457,714.71,2981.0,0.50633
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,42.0,42218.93798611111,47.99228,-118.470228,714.71,2981.0,0.5609
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,43.0,42218.93799768519,47.993427,-118.471,714.71,2982.0,0.46111
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,44.0,42218.93800925926,47.994573,-118.471772,714.65,2982.0,0.47949
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,45.0,42218.93802083333,47.995719,-118.472542,714.63,2982.0,0.5339
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,46.0,42218.93803240741,47.996865,-118.473313,714.63,2983.0,0.52869
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,47.0,42218.938043981485,47.99801,-118.474084,714.63,2983.0,0.53132
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,48.0,42218.938055555554,47.999155,-118.474855,714.63,2983.0,0.65735
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,49.0,42218.93806712963,48.0003,-118.475625,714.63,2982.0,0.53656
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,50.0,42218.9380787037,48.001444,-118.476395,714.63,2982.0,0.36246
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,51.0,42218.93809027778,48.002589,-118.477163,714.68,2981.0,0.98272
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,52.0,42218.938101851854,48.003734,-118.47793,714.74,2981.0,1.15799
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,53.0,42218.93811342592,48.004878,-118.478697,714.74,2981.0,1.16317
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,54.0,42218.938125,48.006023,-118.479463,714.74,2981.0,0.52737
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,55.0,42218.93813657408,48.007166,-118.48023,714.71,2981.0,0.16949
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,56.0,42218.93814814815,48.00831,-118.480996,714.68,2982.0,0.11219
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,57.0,42218.938159722224,48.009453,-118.481763,714.63,2982.0,0.1096
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,58.0,42218.93817129629,48.010595,-118.48253,714.52,2984.0,0.08812
20190803,2019-08-03,2019.0,8.0,3.0,22.0,30.0,59.0,42218.93818287037,48.011737,-118.483298,714.46,2985.0,0.10997
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,0.0,42218.93819444445,48.012879,-118.484065,714.43,2986.0,0.11008
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,1.0,42218.93820601852,48.014022,-118.484832,714.4,2986.0,0.07486
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,2.0,42218.93821759259,48.015164,-118.485599,714.35,2986.0,0.06618
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,3.0,42218.93822916667,48.016307,-118.486367,714.38,2986.0,0.07559
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,4.0,42218.93824074074,48.01745,-118.487134,714.43,2986.0,0.07783
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,5.0,42218.938252314816,48.018593,-118.487901,714.46,2985.0,0.07416
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,6.0,42218.938263888886,48.019737,-118.488668,714.49,2984.0,0.06327
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,7.0,42218.93827546296,48.020882,-118.489434,714.54,2983.0,0.07102
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,8.0,42218.93828703704,48.022027,-118.490199,714.6,2983.0,0.05979
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,9.0,42218.93829861111,48.023173,-118.490964,714.65,2982.0,0.05788
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,10.0,42218.93831018519,48.024319,-118.491729,714.65,2982.0,0.07688
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,11.0,42218.93832175926,48.025465,-118.492494,714.68,2982.0,0.05964
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,12.0,42218.93833333333,48.026611,-118.493259,714.68,2982.0,0.0649
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,13.0,42218.93834490741,48.027758,-118.494023,714.68,2983.0,0.06134
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,14.0,42218.93835648148,48.028905,-118.494788,714.68,2983.0,0.06011
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,15.0,42218.93836805556,48.030052,-118.495551,714.68,2983.0,0.05512
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,16.0,42218.93837962963,48.031199,-118.496314,714.65,2983.0,0.04695
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,17.0,42218.9383912037,48.032345,-118.497076,714.68,2983.0,0.06577
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,18.0,42218.93840277778,48.033491,-118.497839,714.68,2983.0,0.04981
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,19.0,42218.938414351855,48.034638,-118.498602,714.68,2983.0,0.04865
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,20.0,42218.93842592592,48.035784,-118.499364,714.68,2983.0,0.05105
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,21.0,42218.9384375,48.036931,-118.500126,714.68,2983.0,0.05184
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,22.0,42218.93844907408,48.038077,-118.500888,714.71,2983.0,0.04351
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,23.0,42218.93846064815,48.039223,-118.50165,714.68,2983.0,0.04714
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,24.0,42218.938472222224,48.040369,-118.502413,714.68,2983.0,0.0497
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,25.0,42218.93848379629,48.041515,-118.503174,714.65,2984.0,0.05229
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,26.0,42218.93849537037,48.042661,-118.503937,714.63,2984.0,0.03712
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,27.0,42218.93850694445,48.043807,-118.504701,714.63,2984.0,0.0451
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,28.0,42218.93851851852,48.044952,-118.505465,714.6,2984.0,0.04341
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,29.0,42218.93853009259,48.046097,-118.50623,714.6,2983.0,0.0568
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,30.0,42218.93854166667,48.047243,-118.506996,714.63,2983.0,0.03827
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,31.0,42218.93855324074,48.048388,-118.507761,714.68,2982.0,0.03925
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,32.0,42218.938564814816,48.049533,-118.508527,714.74,2981.0,0.04467
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,33.0,42218.938576388886,48.050678,-118.509293,714.79,2981.0,0.04308
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,34.0,42218.93858796296,48.051823,-118.510058,714.85,2980.0,0.05364
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,35.0,42218.93859953704,48.052968,-118.510822,714.9,2979.0,0.04326
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,36.0,42218.93861111111,48.054113,-118.511585,714.93,2979.0,0.03384
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,37.0,42218.93862268519,48.055257,-118.512348,714.96,2979.0,0.0287
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,38.0,42218.93863425926,48.056401,-118.513111,714.96,2978.0,0.03685
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,39.0,42218.93864583333,48.057544,-118.513873,714.93,2978.0,0.0413
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,40.0,42218.93865740741,48.058686,-118.514635,714.9,2979.0,0.04874
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,41.0,42218.93866898148,48.059828,-118.515395,714.87,2979.0,0.04389
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,42.0,42218.93868055556,48.06097,-118.516155,714.82,2980.0,0.03116
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,43.0,42218.93869212963,48.062112,-118.516915,714.74,2981.0,0.04678
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,44.0,42218.9387037037,48.063253,-118.517674,714.68,2982.0,0.04093
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,45.0,42218.93871527778,48.064394,-118.518433,714.6,2983.0,0.0427
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,46.0,42218.938726851855,48.065536,-118.519192,714.54,2984.0,0.04305
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,47.0,42218.93873842592,48.066677,-118.51995,714.46,2985.0,0.05642
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,48.0,42218.93875,48.067819,-118.520708,714.46,2985.0,0.05742
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,49.0,42218.93876157407,48.068961,-118.521465,714.46,2985.0,0.03959
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,50.0,42218.93877314815,48.070104,-118.522221,714.46,2986.0,0.05609
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,51.0,42218.938784722224,48.071247,-118.522976,714.46,2985.0,0.03826
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,52.0,42218.93879629629,48.072391,-118.523731,714.52,2985.0,0.0442
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,53.0,42218.93880787037,48.073535,-118.524485,714.52,2984.0,0.06086
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,54.0,42218.93881944445,48.074679,-118.525239,714.54,2984.0,0.04652
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,55.0,42218.93883101852,48.075823,-118.525991,714.57,2983.0,0.03755
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,56.0,42218.93884259259,48.076968,-118.526742,714.6,2983.0,0.04048
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,57.0,42218.93885416666,48.078112,-118.527493,714.63,2983.0,0.03073
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,58.0,42218.93886574074,48.079257,-118.528242,714.63,2982.0,0.03696
20190803,2019-08-03,2019.0,8.0,3.0,22.0,31.0,59.0,42218.93887731482,48.080402,-118.528991,714.65,2982.0,0.03625
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,0.0,42218.938888888886,48.081547,-118.529739,714.63,2982.0,0.02838
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,1.0,42218.93890046296,48.082691,-118.530486,714.57,2983.0,0.0313
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,2.0,42218.93891203704,48.083836,-118.531233,714.57,2983.0,0.03738
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,3.0,42218.93892361111,48.084982,-118.53198,714.6,2983.0,0.03853
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,4.0,42218.93893518519,48.086128,-118.532725,714.6,2983.0,0.04505
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,5.0,42218.93894675926,48.087275,-118.53347,714.68,2981.0,0.06571
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,6.0,42218.93895833333,48.088425,-118.534214,714.9,2978.0,0.05051
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,7.0,42218.93896990741,48.089577,-118.534955,715.15,2974.0,0.04632
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,8.0,42218.93898148148,48.090731,-118.535696,715.37,2971.0,0.04372
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,9.0,42218.93899305556,48.091886,-118.536435,715.67,2967.0,0.0443
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,10.0,42218.93900462963,48.094063,-118.537818,715.95,2963.0,0.03379
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,11.0,42218.9390162037,48.094202,-118.537906,716.23,2960.0,0.06228
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,12.0,42218.93902777778,48.095362,-118.538641,716.45,2958.0,0.09121
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,13.0,42218.939039351855,48.096524,-118.539376,716.81,2955.0,0.09839
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,14.0,42218.939050925925,48.097687,-118.540109,717.03,2953.0,0.10817
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,15.0,42218.9390625,48.09885,-118.540841,717.22,2950.0,0.17555
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,16.0,42218.93907407407,48.100013,-118.541575,717.39,2947.0,0.22131
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,17.0,42218.93908564815,48.101177,-118.54231,717.61,2945.0,0.21952
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,18.0,42218.93909722223,48.102343,-118.543048,717.86,2943.0,0.26139
20190803,2019-08-03,2019.0,8.0,3.0,22.0,32.0,19.0,42218.93910879629,48.10351,-118.543788,718.05,2941.0,0.23971
