yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,CO_DACOM
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,0.0,42218.92638888889,47.772229,-118.675481,712.31,3012.0,141.42
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,1.0,42218.926400462966,47.773438,-118.676188,712.31,3011.0,141.92
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,2.0,42218.92641203704,47.774646,-118.676894,712.31,3011.0,141.93
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,3.0,42218.92642361111,47.775854,-118.677598,712.34,3011.0,142.71
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,4.0,42218.92643518518,47.777062,-118.6783,712.37,3012.0,144.67
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,5.0,42218.92644675926,47.778269,-118.679001,712.34,3012.0,143.69
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,6.0,42218.926458333335,47.779476,-118.679702,712.31,3012.0,142.76
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,7.0,42218.926469907405,47.780682,-118.680404,712.34,3012.0,141.75
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,8.0,42218.92648148148,47.781887,-118.681106,712.31,3011.0,141.31
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,9.0,42218.92649305556,47.783092,-118.681807,712.28,3011.0,140.75
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,10.0,42218.92650462963,47.784297,-118.682508,712.26,3011.0,140.18
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,11.0,42218.926516203705,47.785501,-118.68321,712.23,3012.0,140.01
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,12.0,42218.92652777778,47.786705,-118.683914,712.2,3012.0,139.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,13.0,42218.92653935185,47.787908,-118.68462,712.17,3012.0,139.93
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,14.0,42218.92655092593,47.78911,-118.685327,712.17,3012.0,139.64
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,15.0,42218.9265625,47.790312,-118.686035,712.2,3012.0,140.18
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,16.0,42218.92657407408,47.791514,-118.686744,712.2,3012.0,141.1
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,17.0,42218.92658564815,47.792715,-118.687454,712.2,3012.0,141.71
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,18.0,42218.92659722222,47.793916,-118.688164,712.2,3012.0,141.49
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,19.0,42218.9266087963,47.795117,-118.688874,712.17,3012.0,141.16
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,20.0,42218.92662037037,47.796318,-118.689583,712.17,3012.0,140.7
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,21.0,42218.92663194444,47.797519,-118.690293,712.15,3013.0,140.5
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,22.0,42218.92664351852,47.798719,-118.691004,712.09,3014.0,140.57
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,23.0,42218.92665509259,47.79992,-118.691716,712.01,3015.0,140.53
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,24.0,42218.926666666666,47.801121,-118.692429,711.95,3016.0,140.56
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,25.0,42218.92667824074,47.802322,-118.69314,711.95,3015.0,140.58
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,26.0,42218.92668981481,47.803524,-118.693851,711.95,3014.0,139.12
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,27.0,42218.92670138889,47.804727,-118.69456,712.04,3013.0,139.08
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,28.0,42218.926712962966,47.805931,-118.695269,712.12,3011.0,139.44
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,29.0,42218.92672453704,47.807134,-118.695979,712.26,3010.0,142.68
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,30.0,42218.92673611111,47.808338,-118.696689,712.39,3008.0,141.66
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,31.0,42218.92674768518,47.809543,-118.697397,712.53,3007.0,140.73
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,32.0,42218.92675925926,47.810747,-118.698105,712.61,3006.0,141.22
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,33.0,42218.926770833335,47.811951,-118.698811,712.67,3006.0,141.55
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,34.0,42218.926782407405,47.813155,-118.699516,712.67,3006.0,142.61
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,35.0,42218.92679398148,47.814358,-118.700219,712.64,3008.0,142.99
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,36.0,42218.92680555556,47.81556,-118.700923,712.56,3009.0,142.67
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,37.0,42218.92681712963,47.816761,-118.701628,712.45,3010.0,141.54
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,38.0,42218.926828703705,47.81796,-118.702334,712.34,3012.0,140.95
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,39.0,42218.926840277774,47.819157,-118.703041,712.23,3013.0,140.52
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,40.0,42218.92685185185,47.820355,-118.703748,712.15,3013.0,140.33
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,41.0,42218.92686342593,47.821551,-118.704457,712.12,3013.0,140.93
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,42.0,42218.926875,47.822748,-118.705166,712.09,3013.0,141.29
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,43.0,42218.92688657408,47.823945,-118.705875,712.09,3013.0,141.25
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,44.0,42218.92689814815,47.825142,-118.706584,712.12,3012.0,141.21
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,45.0,42218.92690972222,47.826339,-118.707293,712.15,3012.0,141.2
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,46.0,42218.9269212963,47.827536,-118.708001,712.17,3011.0,141.54
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,47.0,42218.92693287037,47.828735,-118.708707,712.2,3011.0,143.3
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,48.0,42218.92694444444,47.829933,-118.709413,712.23,3011.0,144.09
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,49.0,42218.92695601852,47.831132,-118.710118,712.23,3011.0,141.11
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,50.0,42218.92696759259,47.832331,-118.710823,712.26,3011.0,140.8
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,51.0,42218.92697916667,47.83353,-118.711528,712.2,3011.0,142.81
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,52.0,42218.92699074074,47.834729,-118.712233,712.2,3011.0,144.36
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,53.0,42218.92700231481,47.835929,-118.712935,712.2,3011.0,145.42
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,54.0,42218.92701388889,47.83713,-118.713633,712.17,3012.0,143.49
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,55.0,42218.92702546297,47.838332,-118.71433,712.15,3012.0,140.71
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,56.0,42218.92703703704,47.839534,-118.715024,712.15,3012.0,142.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,57.0,42218.92704861111,47.840736,-118.715717,712.12,3011.0,143.41
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,58.0,42218.92706018518,47.84194,-118.716407,712.12,3011.0,140.99
20190803,2019-08-03,2019.0,8.0,3.0,22.0,14.0,59.0,42218.92707175926,47.843144,-118.717095,712.15,3010.0,142.2
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,0.0,42218.927083333336,47.844348,-118.717783,712.2,3010.0,142.89
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,1.0,42218.927094907405,47.845551,-118.718471,712.28,3009.0,143.27
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,2.0,42218.92710648148,47.846755,-118.71916,712.37,3007.0,143.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,3.0,42218.92711805556,47.847959,-118.719848,712.48,3006.0,144.45
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,4.0,42218.92712962963,47.849164,-118.720536,712.56,3006.0,145.04
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,5.0,42218.927141203705,47.850367,-118.721224,712.59,3006.0,145.2
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,6.0,42218.927152777775,47.851571,-118.721912,712.64,3006.0,144.28
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,7.0,42218.92716435185,47.852773,-118.722598,712.64,3006.0,140.9
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,8.0,42218.92717592593,47.853976,-118.723282,712.61,3007.0,138.99
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,9.0,42218.9271875,47.855178,-118.723965,712.56,3008.0,138.76
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,10.0,42218.92719907408,47.856379,-118.724648,712.48,3009.0,139.17
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,11.0,42218.92721064815,47.857579,-118.725332,712.39,3010.0,138.35
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,12.0,42218.92722222222,47.858778,-118.726015,712.28,3012.0,138.4
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,13.0,42218.9272337963,47.859977,-118.726697,712.2,3013.0,138.86
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,14.0,42218.92724537037,47.861176,-118.72738,712.15,3014.0,139.13
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,15.0,42218.92725694445,47.862374,-118.728065,712.09,3014.0,138.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,16.0,42218.92726851852,47.863572,-118.728751,712.04,3014.0,138.91
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,17.0,42218.92728009259,47.86477,-118.729436,711.98,3014.0,138.71
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,18.0,42218.92729166667,47.865969,-118.730123,712.01,3014.0,139.52
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,19.0,42218.92730324074,47.867168,-118.730812,711.98,3014.0,139.57
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,20.0,42218.92731481481,47.868367,-118.731504,712.01,3014.0,139.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,21.0,42218.92732638889,47.869566,-118.732197,712.01,3014.0,139.41
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,22.0,42218.92733796296,47.870766,-118.73289,712.01,3013.0,140.07
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,23.0,42218.92734953704,47.871966,-118.733586,712.04,3013.0,139.72
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,24.0,42218.92736111111,47.873166,-118.734283,712.06,3012.0,139.17
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,25.0,42218.92737268518,47.874366,-118.734984,712.09,3012.0,139.15
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,26.0,42218.92738425926,47.875566,-118.735686,712.12,3012.0,139.39
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,27.0,42218.927395833336,47.876766,-118.736391,712.15,3012.0,139.64
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,28.0,42218.927407407406,47.877967,-118.737098,712.17,3011.0,139.74
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,29.0,42218.92741898148,47.879168,-118.737806,712.2,3010.0,139.62
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,30.0,42218.92743055556,47.880369,-118.738516,712.26,3009.0,139.57
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,31.0,42218.92744212963,47.88157,-118.739227,712.31,3009.0,139.95
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,32.0,42218.927453703705,47.882771,-118.739939,712.37,3008.0,140.15
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,33.0,42218.927465277775,47.883973,-118.740653,712.39,3008.0,139.68
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,34.0,42218.92747685185,47.885174,-118.741368,712.39,3007.0,140.24
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,35.0,42218.92748842593,47.886374,-118.742084,712.42,3007.0,140.53
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,36.0,42218.9275,47.887574,-118.742801,712.42,3008.0,140.49
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,37.0,42218.92751157408,47.888775,-118.743519,712.39,3009.0,140.55
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,38.0,42218.92752314815,47.889975,-118.744238,712.39,3010.0,140.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,39.0,42218.92753472222,47.891175,-118.744958,712.34,3010.0,140.37
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,40.0,42218.9275462963,47.892375,-118.745679,712.31,3011.0,140.38
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,41.0,42218.92755787037,47.893574,-118.746401,712.26,3012.0,140.33
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,42.0,42218.92756944445,47.894774,-118.747124,712.23,3012.0,140.52
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,43.0,42218.92758101852,47.895974,-118.747847,712.2,3012.0,140.62
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,44.0,42218.92759259259,47.897175,-118.748571,712.2,3011.0,140.57
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,45.0,42218.92760416667,47.898376,-118.749295,712.23,3010.0,140.54
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,46.0,42218.92761574074,47.899577,-118.750019,712.26,3010.0,140.59
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,47.0,42218.92762731481,47.900779,-118.750744,712.28,3009.0,140.7
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,48.0,42218.92763888889,47.901981,-118.75147,712.37,3009.0,140.92
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,49.0,42218.92765046296,47.903183,-118.752196,712.39,3008.0,140.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,50.0,42218.92766203704,47.904385,-118.752923,712.45,3008.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,51.0,42218.92767361111,47.905586,-118.75365,712.5,3008.0,140.97
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,52.0,42218.92768518518,47.906788,-118.754378,712.53,3008.0,140.86
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,53.0,42218.92769675926,47.907988,-118.755106,712.5,3008.0,141.01
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,54.0,42218.927708333336,47.909188,-118.755834,712.5,3009.0,141.06
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,55.0,42218.927719907406,47.910388,-118.756563,712.48,3009.0,141.02
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,56.0,42218.92773148148,47.911587,-118.757291,712.42,3009.0,140.17
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,57.0,42218.92774305555,47.912786,-118.758019,712.37,3010.0,140.62
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,58.0,42218.92775462963,47.913985,-118.758746,712.34,3010.0,140.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,15.0,59.0,42218.927766203706,47.915184,-118.759471,712.31,3010.0,140.59
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,0.0,42218.927777777775,47.916384,-118.760197,712.28,3010.0,140.15
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,1.0,42218.92778935185,47.917582,-118.760922,712.26,3011.0,140.19
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,2.0,42218.92780092593,47.918781,-118.761648,712.23,3011.0,139.88
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,3.0,42218.9278125,47.919981,-118.762372,712.23,3011.0,140.45
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,4.0,42218.92782407408,47.921181,-118.763095,712.23,3011.0,141.12
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,5.0,42218.92783564815,47.922381,-118.763817,712.28,3011.0,140.88
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,6.0,42218.92784722222,47.923581,-118.764539,712.28,3010.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,7.0,42218.9278587963,47.924782,-118.765259,712.31,3010.0,141.17
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,8.0,42218.92787037037,47.925984,-118.765977,712.37,3009.0,141.04
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,9.0,42218.927881944444,47.927185,-118.766694,712.39,3009.0,141.15
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,10.0,42218.92789351852,47.928386,-118.76741,712.42,3009.0,141.18
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,11.0,42218.92790509259,47.929587,-118.768125,712.42,3008.0,140.92
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,12.0,42218.92791666667,47.930788,-118.768841,712.42,3008.0,140.78
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,13.0,42218.92792824074,47.931988,-118.769556,712.42,3009.0,140.67
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,14.0,42218.927939814814,47.933188,-118.77027,712.42,3009.0,140.7
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,15.0,42218.92795138889,47.934387,-118.770984,712.39,3010.0,140.53
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,16.0,42218.92796296296,47.935586,-118.771698,712.34,3011.0,139.68
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,17.0,42218.92797453704,47.936785,-118.772411,712.31,3011.0,139.57
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,18.0,42218.92798611111,47.937984,-118.773123,712.28,3012.0,139.8
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,19.0,42218.92799768518,47.939182,-118.773834,712.28,3011.0,140.07
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,20.0,42218.92800925926,47.940381,-118.774546,712.28,3011.0,140.47
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,21.0,42218.92802083334,47.94158,-118.775257,712.31,3010.0,140.82
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,22.0,42218.928032407406,47.942779,-118.775969,712.34,3009.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,23.0,42218.92804398148,47.943978,-118.776679,712.37,3009.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,24.0,42218.92805555555,47.945177,-118.77739,712.39,3009.0,141.04
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,25.0,42218.92806712963,47.946376,-118.7781,712.42,3009.0,140.7
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,26.0,42218.928078703706,47.947575,-118.778809,712.42,3009.0,140.82
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,27.0,42218.928090277775,47.948774,-118.779518,712.42,3009.0,140.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,28.0,42218.92810185185,47.949973,-118.780226,712.42,3010.0,140.75
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,29.0,42218.92811342593,47.951172,-118.780933,712.37,3010.0,140.79
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,30.0,42218.928125,47.952371,-118.781639,712.34,3010.0,140.41
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,31.0,42218.92813657408,47.953569,-118.782345,712.28,3011.0,140.44
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,32.0,42218.92814814815,47.954768,-118.78305,712.26,3011.0,140.49
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,33.0,42218.92815972222,47.955967,-118.783754,712.23,3012.0,140.54
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,34.0,42218.9281712963,47.957166,-118.784458,712.2,3012.0,140.64
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,35.0,42218.92818287037,47.958365,-118.785162,712.2,3011.0,140.44
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,36.0,42218.928194444445,47.959565,-118.785865,712.17,3011.0,140.48
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,37.0,42218.92820601852,47.960765,-118.786568,712.2,3010.0,140.45
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,38.0,42218.92821759259,47.961965,-118.787269,712.23,3009.0,140.61
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,39.0,42218.92822916667,47.963166,-118.78797,712.26,3009.0,140.65
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,40.0,42218.92824074074,47.964367,-118.78867,712.31,3008.0,140.61
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,41.0,42218.928252314814,47.965569,-118.78937,712.37,3007.0,140.69
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,42.0,42218.92826388889,47.966771,-118.790068,712.42,3006.0,140.83
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,43.0,42218.92827546296,47.967973,-118.790765,712.48,3006.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,44.0,42218.92828703704,47.969175,-118.791462,712.53,3005.0,140.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,45.0,42218.92829861112,47.970376,-118.792158,712.56,3005.0,140.87
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,46.0,42218.92831018518,47.971577,-118.792853,712.56,3005.0,140.68
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,47.0,42218.92832175926,47.972778,-118.793548,712.5,3006.0,140.4
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,48.0,42218.92833333334,47.973979,-118.794242,712.45,3007.0,140.04
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,49.0,42218.92834490741,47.97518,-118.794935,712.37,3008.0,140.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,50.0,42218.92835648148,47.97638,-118.795629,712.31,3008.0,139.88
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,51.0,42218.92836805555,47.977579,-118.796322,712.23,3009.0,139.87
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,52.0,42218.92837962963,47.979019,-118.797155,712.17,3010.0,139.93
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,53.0,42218.928391203706,47.979979,-118.79771,712.15,3010.0,139.75
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,54.0,42218.928402777776,47.981179,-118.798404,712.17,3010.0,139.82
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,55.0,42218.92841435185,47.98238,-118.799097,712.2,3009.0,139.72
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,56.0,42218.92842592593,47.983581,-118.799789,712.2,3009.0,139.55
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,57.0,42218.9284375,47.984783,-118.800479,712.26,3009.0,139.7
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,58.0,42218.92844907408,47.985985,-118.801168,712.28,3008.0,138.86
20190803,2019-08-03,2019.0,8.0,3.0,22.0,16.0,59.0,42218.92846064815,47.987188,-118.801856,712.31,3008.0,139.32
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,0.0,42218.92847222222,47.988391,-118.802543,712.31,3008.0,139.05
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,1.0,42218.9284837963,47.989593,-118.803229,712.31,3008.0,138.82
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,2.0,42218.92849537037,47.990796,-118.803916,712.31,3009.0,138.78
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,3.0,42218.928506944445,47.991998,-118.804604,712.31,3009.0,138.67
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,4.0,42218.92851851852,47.9932,-118.805293,712.28,3009.0,139.34
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,5.0,42218.92853009259,47.994402,-118.80598,712.28,3009.0,140.56
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,6.0,42218.92854166667,47.995604,-118.806668,712.28,3008.0,143.04
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,7.0,42218.92855324074,47.996807,-118.807355,712.28,3008.0,143.91
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,8.0,42218.928564814814,47.998009,-118.808042,712.31,3008.0,142.89
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,9.0,42218.92857638889,47.999212,-118.808729,712.34,3008.0,140.8
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,10.0,42218.92858796296,48.000415,-118.809414,712.37,3008.0,140.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,11.0,42218.92859953704,48.001618,-118.810097,712.39,3008.0,141.39
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,12.0,42218.92861111112,48.002822,-118.810779,712.42,3008.0,140.85
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,13.0,42218.928622685184,48.004025,-118.811461,712.45,3008.0,139.94
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,14.0,42218.92863425926,48.005227,-118.812143,712.42,3008.0,139.84
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,15.0,42218.92864583333,48.006417,-118.812819,712.39,3009.0,139.71
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,20.0,42218.92870370371,48.012429,-118.816247,712.26,3011.0,138.43
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,21.0,42218.928715277776,48.013628,-118.816932,712.23,3010.0,138.66
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,22.0,42218.92872685185,48.014828,-118.817616,712.26,3009.0,139.26
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,23.0,42218.92873842592,48.016028,-118.8183,712.31,3008.0,139.28
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,24.0,42218.92875,48.017227,-118.818985,712.34,3007.0,138.72
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,25.0,42218.92876157408,48.018427,-118.81967,712.37,3007.0,138.62
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,26.0,42218.92877314815,48.019615,-118.820347,712.39,3007.0,138.23
20190803,2019-08-03,2019.0,8.0,3.0,22.0,17.0,27.0,42218.92878472222,48.020827,-118.821037,712.37,3008.0,138.2
