yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,BC_mass_90_550_nm,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,22.0,42222.959282407406,47.914095,-116.356483,451.51,6633.0,0.8537,0.48057,0.0105,0.06209,2.14,0.4046811413838493,0.2278055711782083,0.0049773362826876,0.0294326485516261,1.0144285376144286
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,23.0,42222.95929398148,47.914408,-116.358765,450.29,6653.0,0.71113,0.70183,0.012091,0.081182,0.0,0.3363447293217008,0.3319460877474572,0.0057187070187289,0.0383968301376602,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,24.0,42222.95930555555,47.914737,-116.361036,449.17,6671.0,0.20262,0.5107,-0.0083361,0.055265,6.23,0.0957332780875423,0.2412939745301938,-0.0039386150402998,0.0261114382267694,2.9435313517194195
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,25.0,42222.95931712963,47.915081,-116.363298,448.07,6690.0,0.37899,0.48068,-0.0068144,0.039357,0.0,0.1786046081580695,0.2265275153682706,-0.0032113861627809,0.0185475647465029,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,26.0,42222.959328703706,47.915439,-116.36555,447.01,6708.0,0.38854,0.51511,0.03409,0.05098,0.0,0.1827504443716771,0.2422828573642214,0.0160342890014682,0.0239785289907553,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,27.0,42222.959340277775,47.91581,-116.367791,445.88,6726.0,0.18055,0.50768,0.00807,0.03647,0.0,0.0847503257554973,0.2383054299615115,0.003788064961766,0.0171190494616615,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,28.0,42222.95935185185,47.916193,-116.370023,444.79,6744.0,0.47371,0.56517,0.05165,0.03696,0.0,0.2218076388212903,0.2646324190594006,0.0241843417810889,0.0173059684845895,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,29.0,42222.95936342593,47.916584,-116.372246,443.7,6762.0,0.43969,0.38275,-0.00502,0.03457,2.76,0.2054299119416452,0.1788266705989782,-0.0023454209964908,0.0161516342328064,1.2895143327320178
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,30.0,42222.959375,47.916981,-116.374461,442.63,6779.0,0.33427,0.40904,0.01708,0.02525,0.98,0.155878600287688,0.1907457524207255,0.0079648382831654,0.0117747170169746,0.4569989178865417
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,31.0,42222.95938657408,47.91738,-116.37667,441.59,6797.0,0.28084,0.39717,0.02988,0.03386,0.0,0.1306806590386791,0.1848114134396531,0.0139037818404633,0.0157557581364822,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,32.0,42222.95939814815,47.917779,-116.378874,440.56,6813.0,-0.07515,0.5352,0.02137,0.04465,0.0,-0.0349132141227005,0.2486434091612685,0.009928082312736,0.020743513114818,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,33.0,42222.95940972222,47.918173,-116.381077,439.57,6830.0,0.39035,0.56657,0.05374,0.06109,4.72,0.1809980689651636,0.2627080208366665,0.0249182431822413,0.0283263021213829,2.188576624863769
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,34.0,42222.9594212963,47.918561,-116.383276,438.62,6846.0,0.5188,0.42135,0.00379,0.03455,1.27,0.2401132261369638,0.1950110019907665,0.0017541039457576,0.0159905781862607,0.5877868103198612
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,35.0,42222.95943287037,47.918941,-116.385475,437.69,6862.0,0.15405,0.29948,0.04941,0.03072,2.29,0.0711775512818123,0.1383723015766125,0.0228294891842541,0.0141939264873565,1.0580759002619295
